"id","character","source","translatedstr"
"main_0004_B_01_00_001(0)","Ｐ","よし、集まったな！　みんな、おはよう！","Okay, we're here! Good morning, everyone!"
"main_0004_B_01_00_002(0)","Ｐ","来週からプロジェクトはスタートするわけだが、
今日は集まってくれてありがとう","So the project starts next week,
Thanks for getting together today."
"main_0004_B_01_00_003(0)","春香","おはようございます！
こんな場所で集合なんて、どうしたんですか？","Good morning!
What's wrong with a meeting in a place like this?"
"main_0004_B_01_00_004(0)","Ｐ","ふっふっふ……。
ついてくれば分かるよ","Phew. Follow me and you'll see."
"main_0004_B_01_00_005(0)","甜花","……どこ……行くの……？","Where... are you going..?"
"main_0004_B_01_00_006(0)","きらり","うっきゃー！
おっきくてきれいな事務所だにぃ～☆","Yikes!
Big and beautiful office."
"main_0004_B_01_00_007(0)","咲耶","とても綺麗な内装だね。
どの家具も新調されているみたいだ","Very beautiful interior.
Looks like every piece of furniture is new."
"main_0004_B_01_00_008(0)","響","７６５プロの事務所も好きだけど、
ここも広くていい感じだぞ！","I like the 765 Pro office too,
It's nice and spacious here, too!"
"main_0004_B_01_00_009(0)","Ｐ","ああ、すごいな……。俺も実際に
来たのは初めてだけど……想像以上だ","Yeah, that's great. I'm actually never been here
before, but it's more than I imagined."
"main_0004_B_01_00_010(0)","歌織","新しいプロジェクトに、新しい事務所。
なんだか、やる気があふれてきますね！","New project, new office.
It's kind of overflowing with motivation!"
"main_0004_B_01_00_011(0)","甘奈","うんっ！　素敵な場所だよねっ！
めっちゃテンション上がっちゃう☆","Yes! It's a lovely place, isn't it?
I'm so excited!"
"main_0004_B_01_00_012(0)","高木","……おお、皆。よく来たね。
ここが君たちの新しい事務所だ！","...... Oh, everyone, nice to see you here.
This is your new office!"
"main_0004_B_01_00_013(0)","Ｐ","社長！
お疲れ様です！","Manager!
Thanks for your time!"
"main_0004_B_01_00_014(0)","高木","どうだい？　悪くない物件だろう。
私と音無君で、ずいぶんと探したのだよ","What do you think? It's not a bad property.
I and Otonashi searched for you for a long time."
"main_0004_B_01_00_015(0)","高木","今後はルミナスの活動拠点として利用するつもりだ。
皆、自由に使ってくれてかまわないよ","They intend use as a base operation for Lumi-
-nous in the future. Everyone is free to use it."
"main_0004_B_01_00_016(0)","杏","自由に、かぁ。
好きに使っていいのなら、杏はソファーを……","Freedom, huh? If you can use it as you wish,
Anzu can use the sofa at ......"
"main_0004_B_01_00_017(0)","美希","あふぅ……。
それならミキは、ここでお昼寝するね","Ahu. .......
Then I'm going to take a nap here."
"main_0004_B_01_00_018(0)","杏","……あぁっ！？
と、取られた……！","...... ah!
And taken ......!"
"main_0004_B_01_00_019(0)","亜美","あ～！ 
ミキミキとあんずっち、なんかメッチャ楽しそう！","Ah~! Miki Miki and Anzuchi look like they are
having a lot of fun!"
"main_0004_B_01_00_020(0)","真美","真美も混ざりた～い！
ソファーに向けて、いざ、ダーイビーン♪","Mami wants to join in too!
Now for the couch....dah-been!"
"main_0004_B_01_00_021(0)","Ｐ","みんな落ち着け！　美希、今日は始まったばかり
なんだから、早速寝るんじゃない！","Everybody calm down! Miki, today has just
begun. So don't go to bed early!"
"main_0004_B_01_00_022(0)","高木","はっはっはっは。気に入ってくれたようで何よりだ。
苦労して探したかいがあったな","Haha, I'm glad you liked it.
It was worth the trouble of looking for."
"main_0004_B_01_00_023(0)","高木","それでは、これから頑張ってくれたまえ！
君たちの活躍、期待しているよ！","Well then, good luck Mirai!
I'm looking forward to your success!"
"main_0004_B_01_00_024(0)","未来","は～いっ！　任せてくださいっ！","I'll take care of it!"
"main_0004_B_01_00_025(0)","Ｐ","よし、と……それなら……。
早速移動して、ミーティングを始めるか","Okay, and... then... Let's move quickly and get 
this meeting started."
"main_0004_B_01_00_026(0)","春香","うわぁ……！
屋上がこうなってるなんて……素敵です！","Wow. ......!
It's so nice ...... to have a rooftop like this!"
"main_0004_B_01_00_027(0)","未来","すっごく広いですねっ！
まるで公園みたいです！","It's very spacious!
It is like a park!"
"main_0004_B_01_00_028(0)","千早","発声レッスンもできそう","Could also do vocal lessons."
"main_0004_B_01_00_029(0)","Ｐ","なかなかいい所だろ？
俺も完成図を初めてみたときは驚いたよ","Pretty nice place, huh? I was surprised when I
first saw the finished drawing, too."
"main_0004_B_01_00_030(0)","Ｐ","これだけ広いと、みんなで集まりやすそうだな","This much space would make it easy for
everyone to get together."
"main_0004_B_01_00_031(0)","Ｐ","じゃあ、五十音順で点呼を取るぞ。
秋月さん、安部さん、天海さん、伊吹さん","Then, let's take roll call in alphabetical order.
Akizuki-san, Abe-san, Amami-san, Ibuki-san."
"main_0004_B_01_00_032(0)","律子","はい！","Yes!"
"main_0004_B_01_00_033(0)","菜々","はいっ！","Yes!"
"main_0004_B_01_00_034(0)","春香","はい","Yes."
"main_0004_B_01_00_035(0)","翼","は～いっ♪","Hah~yeah!"
"main_0004_B_01_00_036(0)","Ｐ","うん、いい返事だ。
それじゃ、続いては……","Yes, that's a good answer.
Well then, next is..."
"main_0004_B_01_00_037(0)","美希","ねぇねぇ、プロデューサー？","Hey, hey, hey, producer?"
"main_0004_B_01_00_038(0)","Ｐ","み……星井さん、どうしたんだ？","Mi... Hoshi-san, what's going on?"
"main_0004_B_01_00_039(0)","美希","あのね、
どうしてみんなの事を名前で呼ばないの？","You see, why don't you call everyone by their
first name? "
"main_0004_B_01_00_040(0)","美希","今もミキの事、
ミキって呼んでくれないし","I'm Miki, but you won't call me Miki."
"main_0004_B_01_00_041(0)","Ｐ","いや、それはだな……。
……ほら、他の事務所の手前もあるだろ？","No. Don't you see there are other difference
idols agencies in front of you?"
"main_0004_B_01_00_042(0)","美希","ミキ、プロデューサーとアイドルは、
もっと近い関係だって思うな","Miki think, the relationship producer and idols
is much closer than that."
"main_0004_B_01_00_043(0)","美希","ミキは、ちゃんと名前で呼んで欲しいの。
……みんなもそう思うよね？","Miki wants you to call me by first name.
Everyone else thinks so too, right?"
"main_0004_B_01_00_044(0)","美嘉","アタシもどっちかと言えば、
名前で呼んでもらったほうが楽かも","Me, too, if I may say so, Maybe it would be
easier to have them call me by first name."
"main_0004_B_01_00_045(0)","蘭子","汝に、我が真名を呼ぶ赦しを与えようではないか！","Let us grant thee pardon to call upon My True Name!"
