"id","character","source","translatedstr"
"main_0009_X_00_00_001(0)","Ｐ","（先月は忙しかったな……。
こうして街中を歩くのも、久しぶりな気がする）","(You were busy last month. .......
(I feel like it's been a long time since I've walked around town like this.)"
"main_0009_X_00_00_002(0)","男子学生Ａ","今年の『アイドルサマー』のネット中継も、
アツかったね","There will also be a webcast of this year's ""Idol Summer,
That was hot."
"main_0009_X_00_00_003(0)","男子学生Ｂ","ああ、ルミナスのステージなんか、
最高に盛り上がってたよな","Oh, something about the Luminous stage,
It was the best of the best, wasn't it?"
"main_0009_X_00_00_004(0)","男子学生Ａ","『アイドルサマー』で初めて知ったんだけど、
ルミナスって半端ナイ一体感だったね","I first heard about it in ""Idol Summer.""
Luminous was a half-assed experience."
"main_0009_X_00_00_005(0)","Ｐ","（ルミナスの名前を聞くなんて……。
この夏の成果を、肌で感じるな）","(I can't believe I heard the name Luminous at .......
(Don't feel the results of this summer on your skin)"
"main_0009_X_00_00_006(0)","Ｐ","（今日から９月、
社長が話があると言っていたけど――）","(Today is September,
The president said she wanted to talk to you--)"
"main_0009_X_00_00_007(0)","Ｐ","失礼します","excuse me"
"main_0009_X_00_00_008(0)","高木","いやー、お疲れ様！
奥空君の問題解決、よく頑張ったね！","Well, thank you for your hard work!
Good job on solving your problem, Okuzora!"
"main_0009_X_00_00_009(0)","Ｐ","俺だけの力ではありません。
ルミナスのメンバーみんなのおかげです","It's not just me.
Thanks to all the members of Luminous!"
"main_0009_X_00_00_010(0)","高木","君のことだ、そう言うと思ったよ","I knew you would say that."
"main_0009_X_00_00_011(0)","小鳥","実はさきほど、奥空眞弓さんから、
社長にお礼の連絡があったんです","Actually, I just received this from Mayumi Okuzora,
I got a call from the president thanking me."
"main_0009_X_00_00_012(0)","高木","君のことを、ずいぶんと褒めていたよ","She was very complimentary of you."
"main_0009_X_00_00_013(0)","高木","そして、『ルミナスは、もっと輝くでしょう』
とも言っていた","And 'Luminous will shine brighter.'
She also said."
"main_0009_X_00_00_014(0)","Ｐ","……ありがとうございます","Thank you ......"
"main_0009_X_00_00_015(0)","高木","眞弓君の言葉、私もその通りだと思う。
それに、あの新しいパフォーマンス……","Mayumi, what you said, I agree with you.
Plus, that new performance ......"
"main_0009_X_00_00_016(0)","高木","また１歩、先の世界に踏み込めたようだね","Looks like you've taken another step into the world ahead of you."
"main_0009_X_00_00_017(0)","Ｐ","はい、プロデューサー冥利につきます","Yes, it's a producer's dream!"
"main_0009_X_00_00_018(0)","高木","うむ、そうだね。しかし、まだまだ君は、
ルミナスの活動の幅を広げられるはずだ","Mm, yes, but you're not there yet,
That should broaden the scope of Luminous's activities."
"main_0009_X_00_00_019(0)","高木","そこで、新生ルミナスの宣伝も兼ねて、
積極的に巡業にでるのはどうかね？","So, we are also promoting the new Luminous,
How about actively going on tour?"
"main_0009_X_00_00_020(0)","高木","地方でのライブやイベントで、新しいファン層を
獲得しても、いい頃じゃないかな","New fan base with local gigs and events.
It's about time we got it."
"main_0009_X_00_00_021(0)","Ｐ","巡業……ですか。確かに活動の幅を広げて、
新しいファン層を発掘することを考えていました","Are you a touring ......? Certainly broaden the scope of your activities,
We were thinking about finding a new fan base."
"main_0009_X_00_00_022(0)","高木","それは良かった。ああ、それと、君に見せて
おきたいものがあるんだ。音無君、いいかな","That's good to know. oh, and let me show you.
I have something I want to show you, OTONASHI-kun, if you don't mind."
"main_0009_X_00_00_023(0)","小鳥","はい、こちらをご覧ください。
『スターリットドーム』の案内がきました","Yes, please see here.
I received a guide to ""Starlit Dome."
"main_0009_X_00_00_024(0)","Ｐ","（これが『スターリットドーム』……）","(This is the ""Starlit Dome"" ......)"
"main_0009_X_00_00_025(0)","小鳥","『星々の輝きの集う場所――
月に届く想い――』","""Where the stars shine together...
Thoughts reaching the moon..."""
"main_0009_X_00_00_026(0)","小鳥","それが、『スターリットドーム』
のコンセプトみたいですね","That is the ""Starlit Dome.
It sounds like the concept of"
"main_0009_X_00_00_027(0)","高木","ドームが月の半球を意識しているようだが、
全ては明かされてないようだね","The dome seems to be aware of the hemisphere of the moon,
I guess all is not revealed."
"main_0009_X_00_00_028(0)","高木","ここから『スターリットシーズン』も後半戦だ","Here comes the second half of the ""Starlit Season."""
"main_0009_X_00_00_029(0)","高木","ルミナスがこれからどうなっていくのか、
楽しみにしているよ","What will happen to Luminous in the future?
Looking forward to it."
"main_0009_X_00_00_030(0)","Ｐ","はい！　俺も楽しみです！","Yes! I'm looking forward to it too!"
"main_0009_B_02_00_001(0)","Ｐ","『スターリットシーズン』も後半戦だ。
残す祭典のステージは２つ","It's the second half of the ""Starlit Season.
Two stages of the celebration remain"
"main_0009_B_02_00_002(0)","Ｐ","１０月の『ハロウィンオータム』","Halloween Autumn"" in October"
"main_0009_B_02_00_003(0)","Ｐ","そして１２月の『クリスタルウィンター』。
場所は『スターリットドーム』だ","And ""Crystal Winter"" in December.
The place is the ""Starlit Dome."""
"main_0009_B_02_00_004(0)","Ｐ","みんな。心機一転して、
今月も、気を引き締めていこう！","A fresh start, everyone,
Let's keep our spirits up this month!"
"main_0009_B_02_00_005(0)","春香","はいっ、プロデューサーさん！
任せてくださいっ","Yes, Producer-san!
I'll take care of it!"
"main_0009_B_02_00_006(0)","やよい","今月も、一生懸命がんばりまーすっ！
ですよね、心白さん！","I will do my best again this month!
Right, Kohaku-san?"
"main_0009_B_02_00_007(0)","心白","はい。
みなさんと一緒なら、どこまでも行けそうです！","Yes.
With all of you, I can go anywhere!"
"main_0009_B_02_00_008(0)","律子","ふふっ。心白の件も解決して、
ユニットの雰囲気が良くなったわね","Phew...and Kohaku thing is resolved too,
You've really improved the vibe of the unit."
"main_0009_B_02_00_009(0)","あずさ","そうですね。
今月はルミナスの新たな門出になりそうです","Yes, it is.
This month will be a new beginning for Luminous!"
"main_0009_B_02_00_010(0)","雪歩","はい！　これからがすごく楽しみです♪","Yes! I'm really looking forward to the future."
"main_0009_B_02_00_011(0)","凛世","はい……","Yes ......"
"main_0009_B_02_00_012(0)","Ｐ","先々のことを見据えながら、
９月はしっかりとファンを増やしていきたい","While looking ahead,
We want to make sure we have a strong fan base in September."
"main_0009_B_02_00_013(0)","千早","そうですね……。
具体的にはどのような方法で？","Yes, .......
In what specific way?"
"main_0009_B_02_00_014(0)","菜々","きっと、ウサミン星人もびっくりな秘策で
集めるんじゃないですか？","I'm sure that even the Usamin aliens are amazed at the secret plan.
I think you're going to collect."
