"id","character","source","translatedstr"
"main_0003_A_01_00_001(0)","","――街中、巨大スクリーン前――","--In the city, in front of a jumbotron--"
"main_0003_A_01_00_002(0)","ＴＶアナウンサー","……今日、９６１プロから新ユニットが
デビューするとの発表がありました！","... Today, 961 Pro. is announcing that a new unit will be 
making its debut!"
"main_0003_A_01_00_003(0)","ＴＶアナウンサー","ユニット名は『ディアマント』","The unit's name is Diamant!"
"main_0003_A_01_00_021(0)","ＴＶアナウンサー","気になるメンバーは、この３人です！","The members are made up of these 3 right here!"
"main_0003_A_01_00_004(0)","玲音","玲音だ。突然の話で、
ファンのみんなは、驚いているかな？","Leon here. To all my fans out there,
this is quite an abrupt announcement. Did we surprise you?"
"main_0003_A_01_00_005(0)","玲音","このユニットで、新しい世界を見せてあげる。
楽しみにしていてくれ！","With this unit, I will show you all a new world.
Look forward to it!!"
"main_0003_A_01_00_006(0)","詩花","詩花です。ユニットで活動するのは初めてで、
とってもワクワクしています！","I'm Shika. This will be my first time working in a unit.
I am very, very excited!"
"main_0003_A_01_00_007(0)","詩花","みなさん。どうか私たちの応援、
よろしくお願いしますっ！","Everyone, we look forward to being with you,
so please support us!"
"main_0003_A_01_00_008(0)","学生Ａ","えーっ、玲音と詩花が新ユニットデビュー！？
これって、ビッグニュースじゃん！！","Ehh, Leon and Shika are debuting in a new unit!?
That's big news, isn't it!!"
"main_0003_A_01_00_009(0)","学生Ｂ","すごーい、さっそく友達に連絡しなきゃ！
ねぇ、もう一人の子も、すっごくカワイくない！？","Wow, I'll have to call my friends right away!
Hey, that other girl, isn't she pretty cute too!?"
"main_0003_A_01_00_010(0)","心白","…………","…………"
"main_0003_A_01_00_011(0)","ＴＶアナウンサー","そうなんです！　既にトップアイドルとして
ご活躍中の玲音さん、詩花さん","That's right! Leon-san and Shika-san are
already known as top idols."
"main_0003_A_01_00_022(0)","ＴＶアナウンサー","そして……","And..."
"main_0003_A_01_00_012(0)","ＴＶアナウンサー","９６１プロの秘蔵っ子と噂の……","Rumored to be the newest 961 Pro. prodigy..."
"main_0003_A_01_00_023(0)","ＴＶアナウンサー","『亜夜』さんです！","It's Aya-san!"
"main_0003_A_01_00_013(0)","？？？","え……！？
亜夜、ちゃん……？","Eh...!?
Aya-chan...?"
