"id","character","source","translatedstr"
"main_0005_A_01_00_001(0)","Ｐ","みんな、集まったな。
まずは……デビューライブ成功、おめでとう！","Well, guys, we're here.
First of all, congratulations on the success of your ...... debut show!"
"main_0005_A_01_00_002(0)","未来","わ～い！　ありがとうございます！
早く次のライブもやりたいですね！","Wow! Thank you very much!
I can't wait to do the next show!"
"main_0005_A_01_00_003(0)","響","うん！　それに、新しい曲にも
もっとチャレンジしていきたいよねー！","Yeah! And for the new song.
I'd like to challenge myself more!"
"main_0005_A_01_00_004(0)","美嘉","新曲もいいね★　だけど、その前にもっと
ルミナスの知名度を上げてかないとまずくない？","New songs are nice★ But before that, more!
Wouldn't it be bad if we don't raise the profile of Luminous?"
"main_0005_A_01_00_005(0)","Ｐ","そうだな。そのためにも、
地道に活動を続けていこう","Yes, for that matter,
Let's continue our activities steadily."
"main_0005_A_01_00_006(0)","春香","はい！　もっと、ルミナスのことを
知ってもらえるように、みんなで頑張りますね","Yes! More luminous.
We'll all do our best to make sure you know about it."
"main_0005_A_01_00_007(0)","きらり","うっきゃー！　きらりん、楽しくなってきたにぃ☆
次のライブ、まだかな、まだかなぁ～？","Kirarin, I'm starting to have fun!
The next gig, I wonder if it's ready yet, or not?"
"main_0005_A_01_00_008(0)","Ｐ","ああ、早速次のライブのことなんだけど、
実は……","Oh, about the next gig as soon as possible,
Actually ......"
"main_0005_A_01_00_009(0)","？？？","――少し邪魔させてもらうわよ！","--I'm going to have to interrupt you for a moment!"
"main_0005_A_01_00_010(0)","Ｐ","な、なんだ！？　って、君は……","What, what the hell? And you're at ......"
"main_0005_A_01_00_011(0)","歌織","プロデューサーさん。あの子って、
９６１プロの新しいユニットの……","Producer...that girl..,
The new unit of 961 Pro: ......"
"main_0005_A_01_00_012(0)","Ｐ","はい、『ディアマント』の亜夜、ですね。
……ええと、事務所に用でしたら――","Yes, the sub-night of ""Diamant"", yes.
...... Uh, if you need me in the office--"
"main_0005_A_01_00_013(0)","亜夜","……ふん、あなたは関係ないわ！
あたしが用があるのは……心白、あなたよ！","...... Hmmm, you're not involved!
I'm here for you, ......, Xinhaku, you're the one!"
"main_0005_A_01_00_014(0)","雪歩","え、心白ちゃん……ですか？","What, are you ......, Shinbaku-chan?"
"main_0005_A_01_00_015(0)","心白","亜夜ちゃん……。
あの……どうして、ここに？","Aya. .......
That ...... Why are you here?"
"main_0005_A_01_00_016(0)","亜夜","どうして……？
それは、あたしのセリフよ！","Why ......?
That's my line!"
"main_0005_A_01_00_017(0)","亜夜","あなた、なんでアイドルやってるの？","Why are you an idol?"
"main_0005_A_01_00_018(0)","心白","え、なんで……って言われても……","What? Why do they say ......? ......"
"main_0005_A_01_00_019(0)","亜夜","……答えられないわけ！？　あり得ないわ！
そんな生半可な気持ちで戻ってきたのね……！","So you can't answer ......! That's impossible!
You came back with such half-heartedness. ......"
"main_0005_A_01_00_020(0)","亜夜","あなたがいなくなってからも、
あたしはアイドルを続けるために努力してきたわ","Even after you are gone,
I've been working hard to keep my idolhood going."
"main_0005_A_01_00_021(0)","亜夜","あれからずっと、下積みを続けて……、
辛いことにも耐えてきた……","Ever since then, I've been working my way down to ......,
I've endured a lot of hardship: ......"
"main_0005_A_01_00_022(0)","亜夜","ここは……アイドルは、今までなにもしてこなかった
あなたが、気楽に戻っていい場所なんかじゃない！","This is where ...... idol has done nothing so far.
It's not a place you can comfortably go back to!"
"main_0005_A_01_00_023(0)","心白","…………","…………"
"main_0005_A_01_00_024(0)","亜夜","軽い気持ちじゃアイドルなんてやれないってこと、
あたしが教えてあげる","That you can't be an idol with a light heart,
I'll teach you."
"main_0005_A_01_00_025(0)","亜夜","事務所の垣根を越えたユニットだかなんだか
知らないけど……あたしたちは、必ず上にいくわ！","It's a unit that crosses office boundaries or something.
I don't know, but ...... we'll get up there, I promise!"
"main_0005_A_01_00_026(0)","亜夜","絶対に越えられない壁っていうのを
見せてあげるから、覚悟しなさい！","The wall that can never be crossed.
I'll show you, so be prepared!"
"main_0005_A_01_00_027(0)","Ｐ","（なんとも、すごい勢いだったな……。
心白と亜夜、それに９６１プロ。気になるな……）","(What an amazing momentum that was. .......
(Mind White and Aya, plus 961 Pro. I'm curious. ......)"
"main_0005_A_02_00_001(0)","伊織","ねぇ、さっきのあの子、なんだったの？
いきなりやって来て、心白に突っかかってたけど","Hey, what was that girl just now?
She came in out of the blue and was poking around at Kohaku."
"main_0005_A_02_00_002(0)","美希","なんだか、すっごく怒ってたの","She was kind of mad at me."
"main_0005_A_02_00_003(0)","翼","あ！　あの人、前にＴＶで
見たことありますよ～！","Oh! That man was on TV before.
I've seen it!"
"main_0005_A_02_00_004(0)","甘奈","甘奈も見たよ～。９６１プロで
新ユニットを組むっていうニュースだよね","I saw Amana too - at 961 Pro.
It's news that they're putting together a new unit."
"main_0005_A_02_00_005(0)","甜花","て、甜花も……見た……！","I saw ......, and I saw ......, and I saw ......, and I saw ......, and I saw ......!"
"main_0005_A_02_00_006(0)","静香","でも、そんな人がどうして……。
心白さんは、亜夜さんとお知り合いなんですか？","But why would someone like that go to ......?
Are you acquainted with Mr. Shinbaku, Aya?"
"main_0005_A_02_00_007(0)","心白","はい……。実は私、亜夜ちゃんと一緒に
９６１プロでアイドルをしていたんです","Yes, ....... Actually, I'm with Aya.
I was an idol at 961 Pro."
"main_0005_A_02_00_008(0)","心白","ただ、事情があって辞めてしまって……。
だから、アイドルだったのは少しの間だけなんです","However, I had to quit due to circumstances. ......
So I was an idol for a little while."
"main_0005_A_02_00_009(0)","杏","でもさ。すぐに辞めたのに、
なんであんな風に敵意を持たれてるの？","But you know what, I quit right away,
Why is he being hostile like that?"
"main_0005_A_02_00_010(0)","心白","それは……。
……いえ、分かりません","It can be found at .......
...... no, I don't know"
"main_0005_A_02_00_011(0)","紬","あそこまで強い感情をぶつけられて、
心当たりがないものなのでしょうか……","I was hit with such strong emotions,
Is it something you don't have any idea about? ......"
"main_0005_A_02_00_012(0)","Ｐ","（心白は真面目な子だし、
恨まれるようなことはないと思うんだが……）","(And Kohaku is a serious girl,
I don't think it's anything to be resented (......)"
"main_0005_A_02_00_013(0)","心白","ごめんなさい。
私のせいで、なんだか変なことに……","I'm sorry.
It's kind of weird because of me: ......"
"main_0005_A_02_00_014(0)","歌織","気にしないで、心白ちゃん。
みんな、少し驚いただけだから","Don't worry about it, Shinbaku.
We're all just a little surprised."
"main_0005_A_02_00_015(0)","Ｐ","そうだな、ここは気持ちをきりかえていこう。
ルミナスにはやるべきことが、たくさんあるからな","Yes, let's change our minds here.
Luminous has a lot of work to do."
"main_0005_A_02_00_016(0)","美希","はいなの！　それで、プロデューサー。
ミキたちこれからどうするの？","So, producer.
What are you going to do now, Miki and the others?"
"main_0005_A_03_00_001(0)","Ｐ","今月はルミナスの単独ライブをやろうと思う。
少し早いが、ここでファンを増やしておきたいんだ","I think I will do a solo show for Luminous this month.
I know it's a little early, but I'm trying to build up my fan base here."
"main_0005_A_03_00_002(0)","菜々","単独ライブですか！　さすがプロデューサーさん！
すごく素敵なアイディアだと思います！","A solo live concert! As expected of you, Producer-san!
I think it is a very nice idea!"
"main_0005_A_03_00_003(0)","静香","私たちの単独ライブ……。
絶対に、成功させないと……！","Our solo show .......
Absolutely, we need to make it work. ......"
"main_0005_A_03_00_004(0)","未来","静香ちゃん、大丈夫だよ！
みんながいれば、怖いものなしだって！","Shizuka, it's okay!
She said, ""With everyone here, there's nothing to be afraid of!"
"main_0005_A_03_00_005(0)","響","自分もいい考えだと思うぞ！　ファンのみんなに
たくさん見てもらいたいしね！","I think it's a great idea myself! To all the fans.
And I want people to see a lot of it!"
"main_0005_A_03_00_006(0)","翼","わたしも賛成でーす！　あ、そうだ！　ライブを
するってことは、また新しい曲があるんですか～？","I agree with you!
If you do, does that mean you have another new song~?"
"main_0005_A_03_00_007(0)","Ｐ","新曲に関しては、まだ準備している途中なんだ。
ちょっと進行が遅れててな……","As for new songs, we are still in the process of preparing them.
I'm a little behind on my progress. ......"
"main_0005_A_03_00_008(0)","Ｐ","ギリギリになってしまうかもしれないが、
期待して待っていてくれ","It may be just in time,
Wait and see what happens."
"main_0005_A_03_00_009(0)","甘奈","やったっ☆
どんな曲か楽しみだね、甜花ちゃん！","☆ Gotcha!
I'm looking forward to hearing what kind of music you have in mind, beet!"
"main_0005_A_03_00_010(0)","甜花","にへへ、甜花も……楽しみ……
……でも、甜花……ちゃんと、できるかな……","Nhehe, Tenka are also ...... fun ......
...... but can you do it ...... properly, even if it's a beet ......"
"main_0005_A_03_00_011(0)","伊織","新曲に関しては、出来てからってわけね。
じゃあ、準備できるまでは基礎のレッスンかしら？","As for the new songs, I'll wait until they're done.
So, maybe a basic lesson until you're ready?"
"main_0005_A_03_00_012(0)","Ｐ","ああ。それに、本格的に営業活動も始めるぞ。
もっとルミナスのことを宣伝していかないとな","Oh, and we're going to start doing some serious sales work.
We need to promote Luminous more."
"main_0005_A_03_00_013(0)","蘭子","ククク……よかろう。
我が名声、天界まで轟かせてみせるわ！","Kukuku ...... good.
My fame, I will make it roar all the way to the heavens!"
"main_0005_A_03_00_014(0)","（蘭子ログ）","（はい、頑張っていきましょう！）","(Yes, let's go for it!)"
"main_0005_C_03_00_001(0)","小鳥","……あの……プロデューサーさん。
今、大丈夫でしょうか？","...... that ...... producer.
Are you okay now?"
"main_0005_C_03_00_002(0)","Ｐ","はい、大丈夫ですよ。
どうかしたんですか？","Yes, it's okay.
Is something wrong?"
"main_0005_C_03_00_003(0)","小鳥","今、作曲家さんの方から連絡があったのですが、
先方にトラブルがあったようで……","I just heard from the composer,
There seems to have been some trouble on the other end of the line. ......"
"main_0005_C_03_00_004(0)","小鳥","前々から話は伺っていましたけど、やっぱり新曲の
完成が遅れてしまうそうなんです","I've been hearing about it for a while, but I knew that the new song
They say it will delay the completion of the project."
"main_0005_C_03_00_005(0)","Ｐ","それは……困りましたね……","That's ...... troubling ......"
"main_0005_C_03_00_063(0)","Ｐ","うーん……","Hmmm ......"
