"id","character","source","translatedstr"
"main_0010_A_02_00_001(0)","Ｐ","今月末は『ハロウィンオータム』だ。
みんな、今月も気合いを入れて頑張ろう！","The end of this month is ""Halloween Autumn"".
Let's all keep our spirits up this month!"
"main_0010_A_02_00_002(0)","Ｐ","もちろん、今月の目標ファン人数も重要だ。
忘れないように、活動していこう","Of course, the target number of fans for the month is also important.
Let's not forget, let's be active."
"main_0010_A_02_00_003(0)","菜々","ウサミン星のみんなを呼べたら、
達成なんてあっという間ですけど……","If we could call everyone on the planet Usamin,
It doesn't take long to accomplish this, though: ......"
"main_0010_A_02_00_004(0)","菜々","でも、ナナたちを応援してくれるファンを
もっともっと増やしていきたいですよね！","But we need fans to support our Nana and her friends.
We would like to add more and more!"
"main_0010_A_02_00_005(0)","静香","そのためには、もっともっと
努力を積み重ねないといけないですね","For this reason, we need more and more
I have to keep working on it."
"main_0010_A_02_00_006(0)","心白","ファンのみなさんに喜んでもらえるように、
今月も頑張りましょう！","I hope that the fans will be happy,
Let's keep up the good work this month!"
"main_0010_A_02_00_007(0)","Ｐ","ああ、そうだな！
今月も、よろしく頼むぞ！","Yeah, I know!
I look forward to working with you again this month!"
"main_0010_A_02_00_008(0)","小鳥","プロデューサーさん、お話し中すみません","Excuse me for interrupting, producer."
"main_0010_A_02_00_009(0)","Ｐ","音無さん、なにかありましたか？","Otonashi-san, is there something wrong?"
"main_0010_A_02_00_010(0)","小鳥","社長がお呼びです。
なんでも新曲のデモテープを渡したいって……","The president would like to see you.
She wants to give you a demo tape of her new song ......"
"main_0010_A_02_00_011(0)","Ｐ","分かりました。すぐに行きます","Okay, I'll be right there."
"main_0010_A_02_00_012(0)","春香","わぁ♪　新曲、早く聞いてみたいです！","Wow...I can't wait to hear the new song!"
"main_0010_A_02_00_013(0)","きらり","はぴはぴで、楽しい曲かにぃ～？
うーん、それともそれとも～☆　うっきゃー♪","Is it a fun song?
Hmmm...or...or...or...or...or...or...or...or...or..."
"main_0010_A_02_00_014(0)","伊織","ま、どんな曲でも、この伊織ちゃんが、
簡単に歌いこなしてあげちゃうんだけどね♪","Well, whatever the song, this Iori,
I'd easily sing it for you.Â"
"main_0010_A_02_00_015(0)","Ｐ","ああ、楽しみに待っていてくれ。
それじゃ、行ってくる","Yeah, look forward to it.
Well, I'm off then."
"main_0010_A_02_00_016(0)","全員","はーい","Yes, sir."
"main_0010_A_02_00_017(0)","全員","はーい","Yes, sir."
"main_0010_A_02_00_018(0)","全員","ええ","Yeah, I know."
"main_0010_A_02_00_019(0)","Ｐ","（俺も楽しみだ。
どんな楽曲が待っているんだろう……！）","(I'm looking forward to it too.
(I wonder what kind of music awaits us at ......!)"
"main_0010_A_02_00_020(0)","高木","忙しいところすまないね。これが、
『ハロウィンオータム』で披露してほしい新曲だ","Sorry to interrupt your busy day, but here it is,
It's a new song I'd like to see performed at ""Halloween Autumn."""
"main_0010_A_02_00_021(0)","高木","早速聞いて、
君の感想を聞かせてくれないかな","Hear me out as soon as possible,
I'd be interested to hear your thoughts on this."
"main_0010_A_02_00_022(0)","Ｐ","（これが新曲……）","(This is the new song ......)"
"main_0010_A_02_00_023(0)","Ｐ","なんだか雰囲気、のある曲ですね……","It's kind of an atmospheric song. ......"
