"id","character","source","translatedstr"
"main_0012_A_01_01_001(0)","高木","『最終選考会』通過おめでとう。最後に残ったのは、
ルミナスとディアマントのふたつのユニットだね","Congratulations on making it through to the ""final round"" and being the last one standing,
Two units, Luminous and Diamant."
"main_0012_A_01_01_002(0)","小鳥","これで『スターリットドーム』で開催される、
『クリスタルウィンター』に参加できますね！","This will now be held at the ""Starlit Dome"",
I can participate in ""Crystal Winter""!"
"main_0012_A_01_01_003(0)","Ｐ","はい、次の『クリスタルウィンター』で
『スターリットシーズン』のＮＯ．１が決まります","Yes, in the next ""Crystal Winter"".
The No. 1 of the ""Starlit Season"" will be decided."
"main_0012_A_01_01_004(0)","高木","うむ。実は、その件で連絡が入ってね。それで、
君に来てもらったんだ……音無君、説明を頼むよ","Well, actually, I got a call about it, so..,
I've got you here: ...... Otonashi, please explain."
"main_0012_A_01_01_005(0)","小鳥","分かりました。
まずは『クリスタルウィンター』の説明をしますね","I understand.
Let me start by explaining ""Crystal Winter""."
"main_0012_A_01_01_006(0)","小鳥","『クリスタルウィンター』は、
『スターリットドーム』のこけら落としを兼ねていて","Crystal Winter"" is,
The event also serves as the opening of the Starlit Dome."
"main_0012_A_01_01_007(0)","小鳥","『スターリットシーズン』でＮＯ．１に輝く
最優秀ユニットを決定するフェスとなります","Received NO.1 in ""The Starlit Season"".
The festival will determine the best unit."
"main_0012_A_01_01_008(0)","小鳥","開催日は１２月３１日の年末から年始にかけて","The event will be held from the end of the year to the beginning of the year on December 31."
"main_0012_A_01_01_009(0)","小鳥","オープニングには、他のアイドルユニットも
参加しますが、決戦に挑むのはふた組だけです","Other idol units for the opening
We will participate, but only two pairs will challenge the decisive battle."
"main_0012_A_01_01_010(0)","Ｐ","ルミナスとディアマント……。
ついに決戦が近づいていますね","Luminous and Diamant. .......
The decisive battle is finally approaching."
"main_0012_A_01_01_011(0)","小鳥","はい。『スターリットシーズン』の
集大成に相応しいイベントとなっています","Yes, the ""Starlit Season""
This event is a perfect culmination!"
"main_0012_A_01_01_012(0)","小鳥","ちなみに、『スターリットドーム』はネット配信の
機能を備えた、メディア発信の場でもあるんです","Incidentally, ""Starlit Dome"" is a net-distributed
It is also a place for media dissemination with functions"
"main_0012_A_01_01_013(0)","小鳥","リアルタイムで決戦のステージが、
ネット配信されます。そして――","The stage of the decisive battle in real time,
It will be distributed online and--"
"main_0012_A_01_01_014(0)","小鳥","会場のファンと配信を見ているファンの
投票集計により、ＮＯ．１が選ばれます","fans at the venue and fans watching the delivery.
The No. 1 will be chosen based on the vote tally."
"main_0012_A_01_01_015(0)","Ｐ","新たなドームの機能をお披露目する場も
兼ねているんですね","And a place to unveil new dome features.
So it's also a combination of the two."
"main_0012_A_01_01_016(0)","高木","そういうことだ。今から楽しみで仕方がないよ","That's what I'm talking about...now that's something to look forward to!"
"main_0012_A_01_01_017(0)","Ｐ","そうですね、俺も楽しみです","Yes, I'm looking forward to it too."
"main_0012_A_01_01_018(0)","高木","ほう、いい笑顔だ。自信が見て取れる","Well, you have a nice smile, showing your confidence."
"main_0012_A_01_01_019(0)","高木","それだけ、
ルミナスを信じているということかな？","That's it,
Does that mean you believe in luminous?"
"main_0012_A_01_01_020(0)","Ｐ","はい、もちろんです","Yes, of course."
"main_0012_A_01_01_021(0)","高木","うむ。
やはり君に任せて良かった","Mm.
I knew I was in good hands with you."
"main_0012_A_01_01_022(0)","Ｐ","このような機会をいただき、ありがとうございます","Thank you for this opportunity!"
"main_0012_A_01_01_023(0)","高木","『スターリットシーズン』のために、
各事務所からアイドルを集めた期間限定ユニット……","For ""The Starlit Season,
A limited time unit of idols from various offices: ......"
"main_0012_A_01_01_024(0)","高木","大変なプロデュースだったと思うが、
本当によくやってくれたね","I know it was a tough production,
You really did a great job."
"main_0012_A_01_01_025(0)","Ｐ","……社長、プロジェクトルミナスは、
まだ終わってませんよ","...... Manager, Project Luminous is,
We're not done yet."
"main_0012_A_01_01_026(0)","高木","あ、ハハハ、すまなかった。君の言う通りだ。
最後まで頼んだよ！","Oh, hahaha, sorry, you're right.
I asked you to finish!"
"main_0012_A_01_01_027(0)","小鳥","社長、プロデューサーさん！
今、イベント主催者から追伸の報告がありました！","Manager, Producer-san!
I just received a P.S. report from the event organizers!"
"main_0012_A_01_01_028(0)","Ｐ","追伸……。
どんな内容ですか？","P.S. .......
What are the contents?"
"main_0012_A_01_01_029(0)","小鳥","『スターリットドーム』にある、もうひとつの舞台
『スターリットスカイ』のご紹介をいたします――","Another stage in the ""Starlit Dome
I would like to introduce ""Starlit Sky""--"
"main_0012_A_01_01_030(0)","Ｐ","『スターリットスカイ』……","The Starlit Sky, ......"
"main_0012_A_01_01_031(0)","小鳥","最優秀に選ばれた皆様は、そこで
『ファイナルアンコール』を行い――","The best of the best will be selected there.
Final Encore"" will be held--"
"main_0012_A_01_01_032(0)","小鳥","新しい世界の幕開けに、至高のパフォーマンスを
お披露目ください……えっ！？","A supreme performance at the dawn of a new world
Please unveil ...... eh!"
"main_0012_A_01_01_033(0)","高木","音無君、どうしたんだい？
なにか驚くようなことが書いてあったのかね","Otonashi, what's wrong?
Did it say anything surprising?"
