"id","character","source","translatedstr"
"Idolchr_0101_B_20_01_001(0)","Ｐ","（今日は春香と繁華街に、
事務所の備品を買い出しに行くことになった）","(Today, Haruka and I went downtown,
(I had to go shopping for supplies for the office.)"
"Idolchr_0101_B_20_01_002(0)","春香","そういえば、プロデューサーさんが海外にいた時は、
こうして街でお買い物に行ったりしてたんですか？","Oh, by the way, when the producer was overseas,
Did you go shopping in town like this?"
"Idolchr_0101_B_20_01_003(0)","Ｐ","もちろん。食材とか日用品とか、いろいろな。
そこは日本と変わらないぞ","Of course. foodstuffs, daily necessities, etc.
That part is no different from Japan."
"Idolchr_0101_B_20_01_004(0)","春香","あ、そうですよね。英語がわからないときは、
どうしていたんですか？　道に迷った時とか……","Ah, yes, when you don't understand English,
What did you do when you got lost or ......"
"Idolchr_0101_B_20_01_005(0)","Ｐ","ああ、英語がわからない時は……","Oh, and if you don't understand English: ......"
"Idolchr_0101_B_20_01_006(0)","選択肢","ジェスチャー","gesture"
"Idolchr_0101_B_20_01_007(0)","選択肢","辞書","dictionary"
"Idolchr_0101_B_20_01_008(0)","選択肢","日本語","Japanese (language)"
"Idolchr_0101_B_20_01_009(0)","Ｐ","とにかくジェスチャーを使っていたよ。
最初はちょっと恥ずかしかったけど、案外通じたぞ！","I was using gestures anyway.
I was a little embarrassed at first, but it came through!"
"Idolchr_0101_B_20_01_010(0)","春香","そうだったんですね！　プロデューサーさんの
ジェスチャー……ちょっと見てみたいかも♪","So it was! The producer's
Gesture...... might want to take a look at it for a minute..."
"Idolchr_0101_B_20_01_011(0)","Ｐ","迷わず辞書だな。電子辞書とか便利だぞ？
わからない単語があったら、すぐ調べられるからな！","Don't hesitate to get a dictionary...electronic or otherwise, it's handy, right?
If I don't understand a word, I can look it up right away!"
"Idolchr_0101_B_20_01_012(0)","春香","なるほど～！　確かに辞書があったら心強いですね！
電子辞書だと持ち運びも便利そうです♪","I see~! It would certainly be reassuring to have a dictionary!
An electronic dictionary would be more convenient to carry around."
"Idolchr_0101_B_20_01_013(0)","Ｐ","開き直って日本語で聞いていたな","You opened up and asked me in Japanese."
"Idolchr_0101_B_20_01_014(0)","春香","ええっ！？　そ、それで通じたんですか……？","What? Did you get through to him with that? ......?"
"Idolchr_0101_B_20_01_015(0)","春香","でもやっぱり、英語はちゃんと勉強しておいた方が
いいですよね。今度英語のテストもあるし……","But I still think you should study English properly.
That's good, I have an English test coming up: ......"
"Idolchr_0101_B_20_01_016(0)","Ｐ","英語のテストか、それじゃあ勉強を頑張らないとな！
俺の対応はテストじゃ使えないし……","An English test, then I'll have to study harder!
And my response doesn't work in testing: ......"
"Idolchr_0101_B_20_01_017(0)","春香","あはは、そうですね。
いい点がとれるように、勉強を頑張りますっ♪","Haha, yes.
I will study hard so that I can get a good score."
"Idolchr_0101_B_20_02_001(0)","Ｐ","（春香が熱心に本を読んでいる……。
どうやらお菓子のレシピ本のようだな）","(Haruka is eagerly reading a book at .......
(Apparently it's a recipe book for pastries.)"
"Idolchr_0101_B_20_02_002(0)","Ｐ","ずいぶんと夢中になっているな。
何か気になるお菓子でもあったのか？","You're getting quite carried away.
Was there some kind of candy that caught your attention?"
"Idolchr_0101_B_20_02_003(0)","春香","はい！　実は、ルミナスのメンバーへの差し入れ、
レパートリーを増やしたいんです♪","Yes! In fact, it is a gift for the members of Luminous,
I'm trying to expand my repertoire."
"Idolchr_0101_B_20_02_004(0)","Ｐ","なるほど。それはみんな喜ぶだろうな！
何か良さそうなものはあったか？","I see...that would please everyone!
Did you find anything that looked good?"
"Idolchr_0101_B_20_02_005(0)","春香","それが、いろいろあって迷っちゃって……。
プロデューサーさんはどれがいいと思いますか？","That's why I got lost in all that stuff. ......
Which one do you think is best for the producer?"
"Idolchr_0101_B_20_02_006(0)","Ｐ","新しいお菓子のレパートリーか。
そうだな……","A new repertoire of sweets?"
"Idolchr_0101_B_20_02_007(0)","選択肢","マカロン","macaroon"
"Idolchr_0101_B_20_02_008(0)","選択肢","キャンディ","candy"
"Idolchr_0101_B_20_02_009(0)","選択肢","パフェ","parfait"
"Idolchr_0101_B_20_02_010(0)","Ｐ","マカロンはどうだ？　みんなのイメージカラーで
マカロンを作ったら、喜ぶんじゃないか？","How about macaroons, in everyone's image color?
Wouldn't they be happy if I made macarons?"
"Idolchr_0101_B_20_02_011(0)","春香","マカロンかぁ……！　確かに、カラフルなところが
ルミナスにもぴったりですねっ♪","Macarons... ......! Indeed, the colorful part!
It's perfect for luminous... ♪"
"Idolchr_0101_B_20_02_012(0)","Ｐ","キャンディはどうだ？","How's Candy?"
"Idolchr_0101_B_20_02_013(0)","春香","いいですね！　飴が好きな子もいますし、
置いてるだけで、気軽に食べられますよね！","Great, some kids like candy,
You can easily eat it just by putting it on the table!"
"Idolchr_0101_B_20_02_014(0)","Ｐ","パフェならみんな喜ぶんじゃないか？","I'm sure everyone would love a parfait."
"Idolchr_0101_B_20_02_015(0)","春香","ぱ、パフェかぁ……おいしいですけど、
全員分作るのはちょっと大変かな……？","Pa, parfait. ...... It's delicious, though,
Is it a bit hard to make one for all of us ......?"
"Idolchr_0101_B_20_02_016(0)","Ｐ","とはいえ俺の意見だけってのもな……。
せっかくだし、みんなにも聞いてみたらどうだ？","But it's not just my opinion, either. ......
Since you're here, why don't you ask everyone else?"
"Idolchr_0101_B_20_02_017(0)","春香","それもいいですね♪　他の子にも何がいいか聞いて、
今度作ってこようと思います！","That's good too...ask the other kids what they like,
I will go make it next time!"
"Idolchr_0101_B_20_02_018(0)","春香","えへへっ、その時はぜひぜひ
プロデューサーさんも食べてくださいね♪","Hehehe, I'd love to see you then!
Producers, please eat too... ♪"
"Idolchr_0101_B_20_03_001(0)","Ｐ","（今日は春香に、折り入って相談したいことがあると
カフェに呼び出された）","(Today, he said he had an urgent matter to discuss with Haruka.
(Called to the cafe)"
"Idolchr_0101_B_20_03_002(0)","春香","今度の会場ってショッピングモールですけど、
ファンの人以外にもいろいろなお客さんがいますよね","The venue this time is a shopping mall,
There are all kinds of customers besides fans."
"Idolchr_0101_B_20_03_003(0)","Ｐ","ミニライブのことか？
ああ、その通りだ","You mean the mini-live?
Yeah, that's right."
"Idolchr_0101_B_20_03_004(0)","春香","そういう場所で、どんな風にライブをすればいいか、
色々考えてたら……わからなくなっちゃって……","How should we perform live in such a place?
I was thinking a lot about it and I couldn't figure out ...... ......"
"Idolchr_0101_B_20_03_005(0)","Ｐ","そうだな……いろんな人がいる
ショッピングモールのライブなら……","Yes, ...... there are all kinds of people
If you want to live in a shopping mall, go to ......"
"Idolchr_0101_B_20_03_006(0)","選択肢","春香のことを
知ってもらう","Haruka.
make people aware of"
"Idolchr_0101_B_20_03_007(0)","選択肢","春香の歌を
知ってもらう","Haruka's song.
make people aware of"
"Idolchr_0101_B_20_03_008(0)","選択肢","春香のドジを
知ってもらう","Haruka's screw up.
make people aware of"
"Idolchr_0101_B_20_03_009(0)","Ｐ","春香のことを知ってもらうつもりでライブをすれば
いいんじゃないか？","If you perform live with the intention of getting to know Haruka"
"Idolchr_0101_B_20_03_010(0)","春香","私のことを……？　そっか、まずは私が誰なのか
お客さんに知ってもらうところからですよね！","You can find me at ......? I see, first of all, who I am.
It starts with getting to know your customers, right?"
"Idolchr_0101_B_20_03_011(0)","Ｐ","春香の歌を知ってもらうつもりで、
パフォーマンスをすればいいんじゃないか？","I was going to let people know about Haruka's song,
Why not just perform?"
"Idolchr_0101_B_20_03_012(0)","春香","私の歌……だけですか？
できればダンスもＭＣも見てほしいなー、なんて……","Is it just my song ......?
I hope you can see the dance and MC if you can. ......"
"Idolchr_0101_B_20_03_013(0)","Ｐ","春香のちょっとドジなところも知ってもらって、
親近感を持ってもらうのはどうだ？","Let them know that Haruka is a bit of a screw-up,
How about a little familiarity?"
"Idolchr_0101_B_20_03_014(0)","春香","え、ええっ！？　せっかくライブをするなら、
もっと違ったところを見てほしいです……","Eh, eh! If you're going to go to the trouble of performing live,
I'd like to see more different: ......"
"Idolchr_0101_B_20_03_015(0)","Ｐ","なんにせよ、来てくれたお客さんみんなに
楽しんでもらえるのが一番だと思うぞ！","Whatever it is, I'd like to thank all the guests who came.
I'm sure you'll have a blast!"
"Idolchr_0101_B_20_03_016(0)","春香","お客さんに楽しんでもらえるような……。
そうですよね、それが一番大事ですよねっ！","You can find more information on ...... for your customers to enjoy.
Yes, that is the most important thing!"
"Idolchr_0101_B_20_03_017(0)","春香","ありがとうございます、プロデューサーさん！
私、今度のミニライブ、頑張りますねっ♪","Thank you, producer!
I, for one, will do my best for the upcoming mini-live......................"
"Idolchr_0101_B_20_04_001(0)","Ｐ","（仕事の帰り道、
ふと春香が街中のビジョンに釘付けになった）","(On the way home from work,
(Suddenly Haruka was glued to a vision of the city.)"
"Idolchr_0101_B_20_04_002(0)","春香","今流れてた曲、すっごくよかったですね！
今度カラオケで歌いたいなぁ","The song that was just played was really good!
I want to sing it at karaoke next time."
"Idolchr_0101_B_20_04_003(0)","Ｐ","そういえば春香はカラオケが趣味だったな","Come to think of it, Haruka enjoys karaoke."
"Idolchr_0101_B_20_04_004(0)","春香","はい♪　お休みの日には、よく地元の友達と一緒に
行ったりして……毎回すごく盛り上がるんですよ！","Yes...Â On my days off, I often go with my local friends.
We go to ...... and it gets very exciting every time!"
"Idolchr_0101_B_20_04_005(0)","春香","でもたまには気分を変えて、違うメンバーで行っても
楽しめそうですけど……","But sometimes I change my mind and go with different members.
I think you'll enjoy it, though: ......"
"Idolchr_0101_B_20_04_006(0)","Ｐ","なるほど。
じゃあ今度カラオケに一緒に行くなら……","
Then next time you want to go to karaoke with me: ......"
"Idolchr_0101_B_20_04_007(0)","選択肢","ルミナスのみんな","Everyone in Luminous"
