"id","character","source","translatedstr"
"workchr_0302_A_01_00_001(0)","Ｐ","あ、美術館のオーナーの方ですね。
本日の番組収録では、よろしくお願いします","Oh, you are the owner of the museum.
I look forward to working with you on today's program recording."
"workchr_0302_A_01_00_002(0)","美術館オーナー","こちらこそ、よろしくお願いします。
最上さんにお会いできるのを、楽しみにしていました","It's nice to meet you too.
I was looking forward to meeting you, Mogami-san!"
"workchr_0302_A_01_00_003(0)","静香","ありがとうございます。オープン前の美術館を、
先取りレポートさせていただけるなんて、光栄です","Thank you, for the museum before it opens,
I am honored to be able to report ahead of time!"
"workchr_0302_A_01_00_004(0)","静香","精一杯、やらせていただきますので、
よろしくお願いしますっ！","We will do our best,
Thank you very much!"
"workchr_0302_A_01_00_005(0)","美術館オーナー","はは、元気があっていいですね。ところで、
最上さんにお願いしたいことがありまして……","Haha, I like your energy, by the way,
I have a request for Mogami-san: ......"
"workchr_0302_A_01_00_006(0)","美術館オーナー","ぜひ、最上さんにも作品をひとつ、
描いていただけないでしょうか？","I would love to have one of your works for Mogami-san,
Could you please draw it?"
"workchr_0302_A_01_00_007(0)","静香","え？　それは……嬉しいです。私、絵にはちょっと
自信があって。でも、何を描きましょうか？","Eh? That's ...... glad to hear it, I'm a bit of a painter.
But what shall I paint?"
"workchr_0302_A_01_00_008(0)","美術館オーナー","モチーフは自由に選んでいただいて大丈夫です。
文字でも結構ですので！","You are free to choose your own motifs.
Even a letter is fine!"
"workchr_0302_A_01_00_009(0)","静香","分かりました。任せてください","Okay, I'll take care of it."
"workchr_0302_A_01_00_010(0)","静香","でも……なにを描けばいいかな……。
あまりじっくり描く時間はなさそうだけど……","But ...... what should I draw .......
I don't think I'll have time to take much time to draw it. ......"
"workchr_0302_A_01_00_011(0)","静香","頑張れば何とか……。うーん……迷います。
どうしたらいいでしょう、プロデューサー？","I can manage ...... if I work hard. hmmm ...... I'm lost.
What should I do, producer?"
"workchr_0302_A_01_00_012(0)","Ｐ","静香が何を描くか……か。
そうだな、悩みどころだが……","What would Shizuka draw ......?
Yes, it's a problem. ......"
"workchr_0302_A_01_00_013(0)","選択肢","『饂飩』という
文字を書く","It's called ""udon"".
write letters"
"workchr_0302_A_01_00_014(0)","選択肢","頑張って動物の
絵を描く","Good luck with the animals.
paint (draw) a picture"
"workchr_0302_A_01_00_015(0)","選択肢","近くの花を
模写してくる","Flowers nearby.
I'm going to go make a copy."
"workchr_0302_A_01_00_016(0)","選択肢","やっぱり
描くのを止める","also
Stop drawing"
"workchr_0302_A_01_00_017(0)","Ｐ","静香なら『饂飩』という文字を書くのはどうだ？","How about writing the word ""udon"" if you are Shizuka?"
"workchr_0302_A_01_00_018(0)","静香","饂飩……それなら、心を込めて書けそうです！
やってみますね！","Udon...... that would be a great way to write with all my heart!
I'll try!"
"workchr_0302_A_01_00_019(0)","静香","ふう……あの、どうでしょうか？
紙いっぱいに書いてみましたが……","Fu ...... Um, what do you think?
I wrote it on a full sheet of paper: ......"
"workchr_0302_A_01_00_020(0)","美術館オーナー","勢いがある、素敵な字ですね。
ぜひとも、当美術館に飾らせてください！","It's a nice character, with a lot of momentum.
Please let them be displayed in our museum!"
"workchr_0302_A_01_00_021(0)","静香","え……ほ、本当ですか！？　まさか美術館に、
飾ってもらえるなんて……ありがとうございます！","What? ...... Really? No way, in a museum,
Thank you so much ...... for having it displayed!"
