"id","character","source","translatedstr"
"runintochr_0205_A_01_00_001(0)","Ｐ","菜々じゃないか、おはよう","Good morning, Nana, isn't it?"
"runintochr_0205_A_01_00_002(0)","菜々","プロデューサーさんっ！
おはようございまーす！","Hey, producer!
Good morning!"
"runintochr_0205_A_01_00_003(0)","Ｐ","今日も元気だな。
その様子だと、ルミナスの活動も順調そうだな","You're looking good today.
From the looks of it, the Luminous activity seems to be going well."
"runintochr_0205_A_01_00_004(0)","菜々","はい～！　他の事務所の子たちと活動できて、
すっごく楽しいですよっ♪","Yes~! I was able to work with kids from other offices,
It's so much fun!"
"runintochr_0205_A_01_00_005(0)","Ｐ","それならよかった。
何か心配ごとはないか？","Good then.
Any concerns?"
"runintochr_0205_A_01_00_006(0)","菜々","うーん。若くて元気な子が多いので、ナナも負け
ないように頑張らないと！　ってくらいでしょうか！","Hmmm...so many young and energetic girls, Nana loses out too!
I'll have to do my best to keep it that way!"
"runintochr_0205_A_01_00_007(0)","Ｐ","菜々も十分、若いと思うけど……。
とりあえず、これからも一緒に頑張っていこうな！","Nana is young enough, I think. ......
In the meantime, let's keep working together!"
"runintochr_0205_B_02_00_001(0)","菜々","ピピッ！　ウサミン星の電波が
プロデューサーさんをキャーッチ！","Beep! The radio signal from the planet Usamin.
Catch the producer!"
"runintochr_0205_B_02_00_002(0)","Ｐ","おわっ！　びっくりした……。
菜々か、おはよう","Wow! I was surprised. ......
Nanaka, good morning."
"runintochr_0205_B_02_00_003(0)","菜々","おはようございます、プロデューサーさん♪
こんなところで会えるなんてラッキーですね～！","Good morning, Producer-san. ♪
We are so lucky to see you here!"
"runintochr_0205_B_02_00_004(0)","Ｐ","ん？　どういうことだ？","What do you mean?"
"runintochr_0205_B_02_00_005(0)","菜々","ウサミン星占いでは、ナナとプロデューサーさんは
一緒に事務所に行くが吉！　と出ていますから♪","According to the Usamin horoscope, Nana and the producer are
It's a good thing we're going to the office together, because it's going to be a good thing."
"runintochr_0205_B_02_00_006(0)","Ｐ","なるほど。それじゃあ、事務所まで一緒に行こうか","I see...well then, let's go to the office together."
"runintochr_0205_B_02_00_007(0)","菜々","はいっ！　今日も１日、レッスンにお仕事、
いっぱい頑張りますねっ♪　キャハッ☆","Today is another day of lessons and work,
I'll do my best!"
"runintochr_0205_C_03_00_001(0)","菜々","プロデューサーさん、お疲れさまです。
あの～……ちょっと、いいですか？","Thanks for your help, producer.
Um, ......, can I have a moment?"
"runintochr_0205_C_03_00_002(0)","Ｐ","ん？　菜々じゃないか。
こんな時間にどうした？","Hmm? It's Nana, isn't it?
What's wrong with you at this hour?"
"runintochr_0205_C_03_00_003(0)","菜々","その……いつもナナたちをプロデュースしてくれて、
本当にありがとうございますっ！","That ...... always produced Nana and her team,
Thank you so much!"
"runintochr_0205_C_03_00_004(0)","Ｐ","菜々……。
改めて言われると、なんか照れるな","Nana. .......
I'm kind of embarrassed when you say it again."
"runintochr_0205_C_03_00_005(0)","菜々","頑張るプロデューサーさんに、これ……！
良かったら差し入れ、もらってください！","For the hard-working producer, this ......!
If you like, you can have it!"
"runintochr_0205_C_03_00_006(0)","Ｐ","せんべいに、緑茶？
ちょうどお腹空いてたんだ。ありがとな、菜々","Green tea on rice crackers?
I was just hungry, thanks, Nana!"
"runintochr_0205_C_03_00_007(0)","菜々","とんでもないですっ！　これからも
ナナたちのことをよろしくお願いしますねっ！","No way! I will continue to do so.
Please take good care of Nana and her family!"
"runintochr_0205_D_01_00_001(0)","菜々","ピピッ！　プロデューサーさん電波を受信！
おはようございます、今日もよろしくお願いします♪","Beep! Producer radio wave received!
Good morning and have a great day... ♪"
"runintochr_0205_D_01_01_001(0)","菜々","おはようございます、プロデューサーさん！
ウサミンパワー全開で頑張りますよ～、キャハッ☆","Good morning, producers!
I'll do my best with my Usamin power at full throttle~ cahhhh*."
"runintochr_0205_E_02_00_001(0)","菜々","お疲れ様です、プロデューサーさん。翌日に
疲れを残さないように、ゆっくり休んでくださいね！","Good job, producer, on the next day.
Please take a good rest and don't get tired!"
"runintochr_0205_E_02_01_001(0)","菜々","お疲れじゃありませんか、プロデューサーさん？
ナナは、帰ったらゆっくりお風呂に入ります！","Aren't you tired, Producer-san?
Nana takes a relaxing bath when she returns home!"
"workchr_0205_A_01_00_001(0)","Ｐ","（女児向け魔法少女アニメの続編が決まり、
その主題歌が菜々に決まった……）","(A sequel to a magical girl anime for girls was decided,
(Its theme song has been chosen by Nana ......)"
