"id","character","source","translatedstr"
"Idolchr_0303_A_01_00_001(0)","翼","お疲れさまで～す、プロデューサーさん♪","Good work, producers!"
"Idolchr_0303_A_01_00_002(0)","Ｐ","お疲れ様、翼。
ルミナスの活動はどうだ？","Good job, Wings.
How's Luminous doing?"
"Idolchr_0303_A_01_00_003(0)","翼","えへへっ、サイコーにきまってるじゃないですか！","Heh heh, it's just great, isn't it?"
"Idolchr_0303_A_01_00_004(0)","翼","なんたって、憧れの美希先輩と
同じユニットに入れたんですから！","After all, I was with Miki, the woman of my dreams.
We were put in the same unit!"
"Idolchr_0303_A_01_00_005(0)","翼","美希先輩をお手本にして、わたしも
モテモテハッピーライフ目指して頑張りま～す♪","I will follow Miki's example, too.
I'll do my best to live a happy, irresistible life!"
"Idolchr_0303_A_01_00_006(0)","Ｐ","……モテモテハッピーライフ？
まぁ、翼が美希に憧れているのはよく分かったよ","...... A Motivating Happy Life?
Well, I understand Tsubasa's admiration for Miki."
"Idolchr_0303_A_01_00_007(0)","Ｐ","未来たち以外のメンバーの印象はどうかな？
個性的な子がいて、良い刺激になると思うんだけど","What are your impressions of the other members of the group besides the Futures?
I think it's a good stimulus for some unique kids."
"Idolchr_0303_A_01_00_008(0)","翼","はい！
みんなイイ人なんで、一緒にいて楽しいですよ～","
Everyone is very nice and fun to be with!"
"Idolchr_0303_A_01_00_009(0)","Ｐ","それは良かった。この調子で、
スターリットシーズンも頑張ろうな","That's good to hear, keep it up,
Good luck with the Starlit season."
"Idolchr_0303_A_01_00_010(0)","翼","は～い！　……あ、プロデューサーさん、ユニットの
活動って、１２月まで忙しいカンジですか？","Yes! ...... Oh, producers, the unit's
Are your activities going to be busy until December?"
"Idolchr_0303_A_01_00_011(0)","Ｐ","そうだな。ルミナスでのライブはもちろん、
レッスンや色々な仕事をする必要があるから","Yes, of course, live at Luminous,
I need to do lessons and all kinds of work."
"Idolchr_0303_A_01_00_012(0)","翼","え～、何だか大変そう～。あんまり忙しいと、
ハッピーライフってカンジじゃないかも","Oh, it sounds like a lot of work - if you're too busy,
Maybe it's not a happy life."
"Idolchr_0303_A_01_00_013(0)","翼","それに、仕事でスケジュールがいっぱいだと、
モテモテライフも遠のいちゃいそうですよね～","Besides, he said, her schedule is full with work,
I'm afraid the irresistible life is going to be a long way off..."
"Idolchr_0303_A_01_00_014(0)","Ｐ","……なあ、翼。そのハッピーライフとか、
モテモテライフっていったい何のことなんだ？","...... Hey, Tsubasa, that happy life and all,
What the heck is the irresistible life all about?"
"Idolchr_0303_A_01_00_015(0)","翼","ハッピーライフっていうのは、かわいい服を着たり、
おいしいスイーツを食べたりすることですよ♪","A happy life means wearing cute clothes,
Eating delicious sweets...."
"Idolchr_0303_A_01_00_016(0)","翼","それで、モテモテライフは、男の子から
ちやほやされちゃうカンジですかね～♪","So, the irresistible life, from the boys.
I wonder if it's the feeling of being pampered..."
"Idolchr_0303_A_01_00_017(0)","Ｐ","なるほど……。翼はアイドルを頑張って、
そのモテモテハッピーライフを目指してるってことか","I see. ....... Good luck with your idol, Tsubasa,
So you're aiming for that irresistibly happy life."
"Idolchr_0303_A_01_00_018(0)","翼","そうですけど……。もしかしてプロデューサーさん、
わたしがアイドルをやる動機が不純だと思ってます？","Yes, but ....... Maybe you are a producer,
Do you think my motives for being an idol are impure?"
