"id","character","source","translatedstr"
"Idolchr_0205_A_01_00_001(0)","菜々","改めまして……コホン。
はじめまして！　プロデューサーさん！","Once again, ...... Kohon.
Nice to meet you, producer!"
"Idolchr_0205_A_01_00_002(0)","菜々","歌って踊れる１７歳の声優アイドル安部菜々ですっ！
よろしくおねがいしま～すっ！　キャハッ☆","I am Nana Abe, a 17-year-old voice actress idol who can sing and dance!
I'm looking forward to working with you!"
"Idolchr_0205_A_01_00_003(0)","菜々","ナナはウサミン星出身で、
今日もニンジンの馬車に乗ってやって来ましたっ♪","Nana is from the planet Usamin,
We came here again today on a carrot wagon..."
"Idolchr_0205_A_01_00_004(0)","Ｐ","すまない、菜々。ニンジンの馬車は想像つくが……。
ウサミン星って何のことだ？","Sorry, Nana, I can imagine a carrot wagon, but .......
What is the planet Usamin?"
"Idolchr_0205_A_01_00_005(0)","菜々","えっ……。あっ、ナナの出身地のことですよっ！
電車で１時間なんです♪","What? ....... Oh, I mean Nana's hometown!
It's an hour by train."
"Idolchr_0205_A_01_00_006(0)","Ｐ","……なるほど、意外と近いんだな。
次の休みの時にでも、案内してもらおうかな？","...... I see, it's surprisingly close.
Maybe on my next vacation, I can ask you to show me around."
"Idolchr_0205_A_01_00_007(0)","菜々","ええっ、本当ですか！？　あの、これから
忙しくなりそうですし、次の休みというのは……","Oh, really? Um, from now on...
It's going to be busy, and the next vacation means ......"
"Idolchr_0205_A_01_00_008(0)","Ｐ","それもそうだな。急なことを言って悪かったよ。
菜々の都合のつくときに、連れて行ってもらおうかな","That's true too, and I'm sorry for being so abrupt.
I'll ask Nana to take me there when it's convenient for her."
"Idolchr_0205_A_01_00_009(0)","菜々","は、はいっ！　こちらこそ、よろしくお願いします！
ナナ、い～っぱい頑張ります！　キャハッ！","Yes, yes! I look forward to working with you, too!
Nana, I will do my best!"
"Idolchr_0205_A_01_00_010(0)","菜々","はぁ～♪　憧れのみなさんと
ビッグプロジェクトに参加できて、ナナは幸せです♪","Haa~♪ With everyone I adore!
Nana is happy to be a part of this big project."
"Idolchr_0205_A_01_00_011(0)","菜々","本当に夢みたいで……
ハッ！　も、もしかして……！","It really is like a dream. ......
Ha! Maybe you can check ......!"
"Idolchr_0205_A_01_00_012(0)","菜々","ナナ、夢を見ているわけじゃないですよね！？
これって、夢オチとかじゃないですよね！？","Nana, you are not dreaming!
This isn't some kind of dream-oops or something!"
"Idolchr_0205_A_01_00_013(0)","Ｐ","ああ、夢なんかじゃないぞ。
まぎれもない現実だ","Yeah, it's not a dream.
It's undeniably real."
"Idolchr_0205_A_01_00_014(0)","菜々","そう、ですよね。夢なんかじゃない……！
ナナが……。ナナがプロジェクトルミナスの一員！","Yes, that's right, it's not a dream. ......
Nana is a member of ....... Nana is a member of Project Luminous!"
"Idolchr_0205_A_01_00_015(0)","菜々","ううっ……！　実感したら震えてきました～！
ナナ、感動ですっ！","Ugh ......! I was shaking when I realized it~!
Nana, I am very impressed!"
"Idolchr_0205_A_01_00_016(0)","Ｐ","感動してるところに水を差すようだけど、
ゴールはスターリットドームだからな","I know this may sound like I'm putting a damper on your excitement,
The goal is the Starlit Dome."
"Idolchr_0205_A_01_00_017(0)","菜々","もちろんですっ！　
一生懸命やらせてもらいます！","Of course!
I will do my best!"
"Idolchr_0205_A_01_00_018(0)","菜々","ウサミンパワー全開で、
ルミナスを盛り上げちゃいますからっ！","Usamin power in full force,
I'm going to make Luminous so much fun!"
"Idolchr_0205_A_01_00_019(0)","Ｐ","ああ、菜々だけにしかない魅力を、
ルミナスで発揮してくれるのを期待しているぞ","Ah, the charm that only Nana has,
I'm looking forward to seeing you demonstrate this in Luminous."
"Idolchr_0205_A_01_00_020(0)","菜々","ご期待に応えられるように、頑張りますっ！
ですが、プロデューサーさん……","We will do our best to meet your expectations!
But, Producer-san ......"
"Idolchr_0205_A_01_00_021(0)","菜々","あの、参考までに聞きたいのですが……。
ナナの魅力って、どういうところでしょうか？","Um, I'd like to ask for your information: .......
What is it about Nana that attracts you?"
"Idolchr_0205_A_01_00_022(0)","Ｐ","菜々の魅力か……。そうだなあ……","Nana's charm or ....... I guess so. ......"
"Idolchr_0205_A_01_00_023(0)","選択肢","笑顔","smile"
"Idolchr_0205_A_01_00_024(0)","選択肢","元気","Genki"
"Idolchr_0205_A_01_00_025(0)","選択肢","全部","all"
"Idolchr_0205_A_01_00_026(0)","Ｐ","やっぱり、その笑顔だろうな","I knew it would be that smile."
