"id","character","source","translatedstr"
"Idolchr_0108_B_20_01_001(0)","Ｐ","（仕事の合間に、貴音と繁華街を歩いている）","(Walking downtown with Takane, in between jobs)"
"Idolchr_0108_B_20_01_002(0)","Ｐ","人が多いんだな。
この辺り、貴音はよく来るのか？","You have a lot of people.
Do you come to this area often, noble?"
"Idolchr_0108_B_20_01_003(0)","貴音","はい。この辺りは日本でも有数の、
美味なるらーめんのお店が数多集まる街ですから","Yes, this area is one of the best in Japan,
It is a town where many delicious ramen restaurants gather."
"Idolchr_0108_B_20_01_004(0)","貴音","そういえば……プロデューサーは、
海外生活中、らーめんを食されたりは……？","Speaking of which, the ...... producer is,
Do you eat ramen while living abroad ......?"
"Idolchr_0108_B_20_01_005(0)","Ｐ","えっ、海外研修先でのラーメン？
うーん、どうだったかな……","What, ramen at an overseas training site?
Hmmm, I wonder how that went: ......"
"Idolchr_0108_B_20_01_006(0)","選択肢","現地のラーメンを
食べたぞ","Local ramen noodles.
We ate."
"Idolchr_0108_B_20_01_007(0)","選択肢","日本のラーメンを
食べたぞ","Japanese Ramen.
We ate."
"Idolchr_0108_B_20_01_008(0)","選択肢","食べなかった","I didn't eat."
"Idolchr_0108_B_20_01_009(0)","Ｐ","現地ならではのラーメンを食べたぞ。
日本のラーメンとは全く別物だが、美味しかったよ","I had a bowl of ramen that could only be found in the area.
Very different from Japanese ramen, but it was delicious."
"Idolchr_0108_B_20_01_010(0)","貴音","まぁ……その国に最も適したらーめん、
ということですね。とても興味深いです","Well, ...... is the most suitable ramen for that country,
That's very interesting."
"Idolchr_0108_B_20_01_011(0)","Ｐ","現地展開している日本のラーメン屋さんに行ったな。
同じ味つけだから、なんだかホッとしたよ","You went to a Japanese ramen restaurant that is expanding locally.
It's kind of a relief because it's the same flavor."
"Idolchr_0108_B_20_01_012(0)","貴音","そうなのですね、海外でも日本のものが……。
やはり、母国の味は偉大ですね","Yes, you can find Japanese ones overseas at .......
After all, the taste of one's homeland is great!"
"Idolchr_0108_B_20_01_013(0)","Ｐ","ラーメン屋さんはたくさんあったけど、
機会に恵まれなくて、食べずじまいだったよ","There were plenty of ramen shops, though,
I never got a chance to try it."
"Idolchr_0108_B_20_01_014(0)","貴音","なんと……！
それはもったいないことを……","What a ......!
That's a waste of time ......"
"Idolchr_0108_B_20_01_015(0)","Ｐ","とにかく、海外でもラーメンは人気だったぞ","Anyway, ramen was popular overseas, too."
"Idolchr_0108_B_20_01_016(0)","貴音","なるほど。らーめんはやはり……世界にも通じる食、
というわけですね","I see...ramen is still a food that can be found all over the ...... world,
that's why"
"Idolchr_0108_B_20_01_017(0)","Ｐ","ああ。だから、貴音が海外で活動するようになっても
安心だぞ！　良かったな","Yeah, so even though Takayoshi is now working overseas...
You're safe! Good for you."
"Idolchr_0108_B_20_01_018(0)","貴音","ふふっ、いずれそのような舞台に立つこと、
楽しみにしております","Phew, to eventually be on such a stage,
Looking forward to it!"
"Idolchr_0108_B_20_02_001(0)","Ｐ","（ん？　貴音がテレビを見ている。
声をかけてみよう……）","(Hm??) The nobleman is watching TV.
(Let's talk to him: ......)"
"Idolchr_0108_B_20_02_002(0)","Ｐ","貴音、何を見ているんだ？","Noble, what are you looking at?"
"Idolchr_0108_B_20_02_003(0)","貴音","９６１プロの方が特集されている番組です。
玲音も詩花も亜夜も……真、輝いております","This program features 961 Pro.
Reine, Shika and Aya are all ...... true and shining!"
"Idolchr_0108_B_20_02_004(0)","Ｐ","確かに輝いているかもしれないな","Well, it sure could be shining."
"Idolchr_0108_B_20_02_005(0)","貴音","……一体、アイドルとしての到達点は、
どのようなものなのかと、思案しておりました","...... one, what have you reached as an idol?
I have been pondering what it would be like."
"Idolchr_0108_B_20_02_006(0)","Ｐ","アイドルとしての到達点、か……","Reaching for an idol, or ......"
"Idolchr_0108_B_20_02_007(0)","選択肢","多くのファンがいる","Lots of fans."
"Idolchr_0108_B_20_02_008(0)","選択肢","すごい場所でライブ","Live in a great place"
"Idolchr_0108_B_20_02_009(0)","選択肢","有名な曲を歌う","Singing famous songs"
"Idolchr_0108_B_20_02_010(0)","Ｐ","大前提として、多くのファンがいることじゃないか？","Isn't the basic premise that you have a lot of fans?"
"Idolchr_0108_B_20_02_011(0)","貴音","確かに……ファンに愛されればこそ、
さらに輝くアイドルとなれるでしょうか","Certainly if the ...... fans love it,
Will it be an idol that shines even brighter?"
"Idolchr_0108_B_20_02_012(0)","Ｐ","トップアイドルといえば、
すごい場所でライブをすることじゃないか？","Speaking of top idols,
Isn't it to perform live in an amazing place?"
"Idolchr_0108_B_20_02_013(0)","貴音","そうですね、誰もが知るような大きな場所で
ライブをすれば、皆様の思い出にもなるでしょう……","Yes, a big place that everyone knows about.
A live concert will be a great memory for all of you. ......"
"Idolchr_0108_B_20_02_014(0)","Ｐ","たとえば……有名な曲を歌うことじゃないか？","For example, ...... isn't it to sing a famous song?"
"Idolchr_0108_B_20_02_015(0)","貴音","誰しもが知るようなひっと曲……。
簡単なようでいて、とても難しきこと","A hit song that everyone knows: .......
It seems simple, but it is very difficult."
"Idolchr_0108_B_20_02_016(0)","貴音","それに、やはり……
多くの民に愛されてこそのアイドルですね","And it's still ......
You are an idol only if you are loved by many peoples."
"Idolchr_0108_B_20_02_017(0)","Ｐ","そうかもな。でも、貴音にももう、
応援してくれている人がたくさんいるよ","Maybe so, but not for Takane anymore,
There's a lot of support out there for you."
"Idolchr_0108_B_20_02_018(0)","Ｐ","それにルミナスも、もっとすごいユニットになる！
俺はみんなを信じているぞ","And Luminous would be an even more amazing unit!
I believe in you guys."
"Idolchr_0108_B_20_02_019(0)","貴音","アイドルのその先を見るために、
皆と励むことが、私の新しき使命ですね","To look beyond the idol,
My new mission is to work hard with everyone!"
"Idolchr_0108_B_20_02_020(0)","Ｐ","ああ、そのためにも一緒に頑張ろうな","Yeah, we'll work together for that."
"Idolchr_0108_B_20_03_001(0)","Ｐ","（バルコニーで貴音が休憩している。
声をかけてみよう……）","(Takane is resting on the balcony.
(Let's talk to him: ......)"
"Idolchr_0108_B_20_03_002(0)","Ｐ","お疲れ様、貴音。
何をしているんだ？","Good job, Takane.
What are you doing?"
"Idolchr_0108_B_20_03_003(0)","貴音","おすすめのらーめん店をりさーちしておりました。
近くにも何軒もありますが、まだ食べたことがなく","I was searching for a recommended ramen restaurant.
There are a number of restaurants nearby, but I have yet to try them."
"Idolchr_0108_B_20_03_004(0)","Ｐ","（新事務所近くのラーメン屋さんか。
どこをオススメすればいいか……）","(Is it a ramen shop near the new office?
(Where to recommend: ......)"
"Idolchr_0108_B_20_03_005(0)","選択肢","行ったことのある
魚介系醤油","I've been there.
Seafood soy sauce"
"Idolchr_0108_B_20_03_006(0)","選択肢","九州の店長が作る
こってり豚骨","Made by a manager in Kyushu
thickly seasoned pork bone"
"Idolchr_0108_B_20_03_007(0)","選択肢","新規オープンした
話題のつけ麺屋","Newly opened
Tsukemenya, the hottest noodle shop"
"Idolchr_0108_B_20_03_008(0)","Ｐ","近くに魚介系の出汁で有名な醤油ラーメンの
お店があったな。俺も行ったが、うまかったぞ","Nearby is a soy sauce ramen restaurant famous for its seafood broth.
I went to your restaurant and it was great!"
"Idolchr_0108_B_20_03_009(0)","貴音","なんと。それは真、魅力的な。プロデューサーも
食されたらーめん、是非とも味わってみたいものです","Oh my gosh, that's true, fascinating, even for the producer.
I would love to try the noodles!"
"Idolchr_0108_B_20_03_010(0)","Ｐ","こってり豚骨はどうだ？　九州出身の店長が
本場博多の味を売りにしている店らしいぞ","How about a sticky tonkotsu? The manager is from Kyushu.
They say it's a restaurant that sells authentic Hakata flavors."
"Idolchr_0108_B_20_03_011(0)","貴音","本場の味……ということですね。
あの力強き味わいを選ぶとは、さすがです","You mean the real taste .......
I'm impressed that you chose that powerful flavor."
"Idolchr_0108_B_20_03_012(0)","Ｐ","話題のつけ麺屋さんがオープンしたらしいな。
いつもにぎわってるぞ","I hear there's a new tsukemen shop that's been getting a lot of attention.
It's always busy."
"Idolchr_0108_B_20_03_013(0)","貴音","なるほど……つけ麺とは。ですが、らーめんすら
未だ勉強中の身……。とても難しきものです……","I see. ...... Tsukemen is, but not even ramen.
I'm still learning ....... It's very difficult ......"
"Idolchr_0108_B_20_03_014(0)","Ｐ","何にせよ、新事務所の近くはラーメン屋さんが
たくさんあるから、選び放題だと思うぞ","In any case, near the new office is a ramen shop.
There's so many to choose from, I'm sure you'll have plenty to choose from."
"Idolchr_0108_B_20_03_015(0)","貴音","ええ、とても心が躍ります。
次の休みにでも、早速訪ねることにします","Yes, it is very exciting.
I will visit as soon as possible on my next vacation!"
"Idolchr_0108_B_20_03_016(0)","Ｐ","ああ。
これでしばらくの楽しみができたな","
Now you've got something to look forward to for a while."
"Idolchr_0108_B_20_03_017(0)","貴音","しばらく？
十軒くらいならば、一日で回れるかと……","For a while?
I thought I could visit about ten houses in a day. ......"
"Idolchr_0108_B_20_03_018(0)","Ｐ","そ、そうか……。
あんまり無理するなよ","Oh, yeah. .......
Don't take it too hard."
"Idolchr_0108_B_20_04_001(0)","Ｐ","（次の仕事への移動で、
貴音と繁華街を歩いている……）","(On the move to the next job,
(Walking downtown with Takane ......)"
