"id","character","source","translatedstr"
"Idolchr_0201_A_01_00_001(0)","Ｐ","お疲れ様、蘭子。
ルミナスの調子はどうだ？","Good job, Ranko.
How's Luminous doing?"
"Idolchr_0201_A_01_00_002(0)","蘭子","フフフ……光輝なる集いは、
我が魂に祝福と安息をもたらしているわ","Hmph. ...... The luminous gathering is,
You are bringing blessings and rest to my soul."
"Idolchr_0201_A_01_00_003(0)","蘭子ログ","（はい、ルミナスの活動はバッチリですよ！
いろんなアイドルの子とお話ができて楽しいです♪）","(Yes, the luminous activity is perfect!
It's fun to talk to so many different idols...)"
"Idolchr_0201_A_01_00_004(0)","蘭子","しかし、数多の同胞から我が魔力を見抜くとは、
どうやらその≪瞳≫は真実……","But how could you detect my magic from so many of my compatriots?
Apparently, that ""eye"" is the truth ......"
"Idolchr_0201_A_01_00_005(0)","蘭子ログ","（あっ、そうだ！　たくさんのアイドルから
私を選んでくれて、ありがとうございます！）","(Oh, yes! From many idols!
Thank you so much for choosing me!)"
"Idolchr_0201_A_01_00_006(0)","蘭子","やがて訪れる星光の宴に相応しいわ！
ハーッハッハッハッ！　　血沸き、肉躍る！","It's appropriate for the starlight banquet that will soon be upon us!
Blood boils and flesh dances!"
"Idolchr_0201_A_01_00_007(0)","蘭子ログ","（みんなとスターリットシーズンを、
一生懸命、頑張ります！）","(Have a stalit season with everyone,
I'll try my hardest!)"
"Idolchr_0201_A_01_00_008(0)","Ｐ","……うーん、蘭子の言葉は難しいが、
蘭子のやる気は十分に伝わったぞ！","...... Hmmm, hard to put into words for Ranko, though,
I've got enough motivation for you to get the Ranchi!"
"Idolchr_0201_A_01_00_009(0)","蘭子","フフフ、我が言霊をかくも容易く読み解くとは。
さすがは我が友！","I am amazed at how easily you can decipher my words.
That's my friend!"
"Idolchr_0201_A_01_00_010(0)","蘭子ログ","（私の気持ちが伝わったみたいでよかったです♪）","(I'm glad my feelings were conveyed...)"
"Idolchr_0201_A_01_00_011(0)","Ｐ","そ、そうだな！　一緒にユニット活動を頑張ろう！","Yes, yes! Let's work on unit activities together!"
"Idolchr_0201_A_01_00_012(0)","Ｐ","（……って、感じでいいのか？）","(Is ...... like that?)"
"Idolchr_0201_A_01_00_013(0)","蘭子","フフ、異世界より集いし乙女達と、
しばしの間、手を取り合うのも一興！","With maidens gathered from other worlds,
It is also fun to hold each other's hands for a while!"
"Idolchr_0201_A_01_00_014(0)","蘭子ログ","（いろんな事務所から集まった、アイドルの
みんなと一緒の時間を過ごせてうれしいです♪）","(Idols from various offices
I'm glad to spend time with you all...)"
"Idolchr_0201_A_01_00_015(0)","蘭子","いかなるラグナロクを迎えるのか、
この瞳で見届けさせてもらうわ！","What kind of ragnarok will we face?
I will see it through with my own eyes!"
"Idolchr_0201_A_01_00_016(0)","蘭子ログ","（これから楽しいことがいっぱいありそう！
胸がわくわくしてきまーす♪）","(There will be lots of fun things to come!
I'm so excited!)"
"Idolchr_0201_A_01_00_017(0)","Ｐ","ああ、これからどんな未来が待っているのか、
俺も楽しみにしているぞ！","Ah, what kind of future awaits us,
I'm looking forward to it too!"
"Idolchr_0201_A_01_00_018(0)","蘭子","ときに≪瞳≫を持つ者よ。
我は望む。同胞とのさらなる共鳴を！","O you who sometimes have ""eyes"".
I hope for more resonance with my people!"
"Idolchr_0201_A_01_00_019(0)","蘭子ログ","（ところで、プロデューサー。もっと、みんなと
仲良くするには、どうすればいいんでしょうか？）","(By the way, producer.
How can we get along?)"
"Idolchr_0201_A_01_00_020(0)","Ｐ","『同胞』『共鳴』――
えっと、仲間となにかしたいってことだったら……","""Compatriots,"" ""Resonance,"" ""Resonance,"" and ""Resonance.
Well, if you want to do something with your friends, you can go to ......"
"Idolchr_0201_A_01_00_021(0)","選択肢","新しい衣装を
用意する","New outfits.
Prepare."
"Idolchr_0201_A_01_00_022(0)","選択肢","新曲を
作る","New Music.
make up (one's face, etc.)"
"Idolchr_0201_A_01_00_023(0)","選択肢","新しいダンスを
考える","New Dance.
consider"
"Idolchr_0201_A_01_00_024(0)","Ｐ","新しい衣装を用意してみるのはどうだ？","How about a new outfit?"
"Idolchr_0201_A_01_00_025(0)","蘭子","新たな聖衣を誂えようというのか！
さすが≪瞳≫を持つ者……。素晴らしき英断！","Are you going to have a new holy robe made to order?
As expected of the one with ""eyes"" ....... Wonderful and wise decision!"
