"id","character","source","translatedstr"
"Idolchr_0101_A_01_00_001(0)","Ｐ","（事務所前で春香と偶然出会った）","(I ran into Haruka in front of her office)"
"Idolchr_0101_A_01_00_002(0)","春香","わぁ、プロデューサーさん！　偶然ですね♪
もし時間があったら、少しお話しませんか？","Wow, Producer-san! What a coincidence!
If you have time, would you like to talk a little?"
"Idolchr_0101_A_01_00_003(0)","Ｐ","ああ。もちろん。そういえば……春香とふたりで
ゆっくり話すのも久しぶりだな","Oh, sure, come to think of it, ...... Haruka and I
It's been a long time since we talked slowly."
"Idolchr_0101_A_01_00_004(0)","春香","そうですね、プロデューサーさんは、
海外に行ってましたし……","Yes, the producer is,
And I was abroad. ......"
"Idolchr_0101_A_01_00_005(0)","Ｐ","戻ってきたら戻ってきたで、
ルミナスの結成で慌ただしかったしな","When you come back, you come back,
And things were hectic with the formation of Luminous."
"Idolchr_0101_A_01_00_006(0)","春香","ふふっ、そうですね。でも、プロジェクトルミナス、
私はすごく楽しいですよ","Hmmm...yes, but Project Luminous,
I'm having a great time."
"Idolchr_0101_A_01_00_007(0)","春香","それに、プロデューサーさんがいてくれるなら、
大丈夫って信じていますし！","Besides, if the producer is there,
And I believe it will be okay!"
"Idolchr_0101_A_01_00_008(0)","Ｐ","ありがとう。俺も、春香と一緒なら心強いよ。
これからよろしくな、頼りにしてるぞ！","Thanks, I feel reassured with Haruka too.
Good luck from now on, I'm counting on you!"
"Idolchr_0101_A_01_00_009(0)","春香","はい！　任せてください！","Yes! I'll take care of it!"
"Idolchr_0101_A_01_00_010(0)","春香","プロデューサーさんがアメリカで頑張っている間、
私だって成長したんですよ！","While the producer is working hard in the US,
Even I have grown up!"
"Idolchr_0101_A_01_00_011(0)","春香","アイドル、天海春香は、プロデューサーさんが
見ていない時も、ちゃんと走り続けてきました！","Haruka Amami, an idol, is a producer.
Even when I wasn't looking, I kept running properly!"
"Idolchr_0101_A_01_00_012(0)","春香","ふふ、だから安心してください。
プロジェクトルミナスも、一緒に成功させましょう！","Hmmm, so don't worry.
Let's make Project Luminous a success together, too!"
"Idolchr_0101_A_01_00_013(0)","Ｐ","ああ。そうだな。海外から戻ってきたら、
春香が更に頼もしくなっていて、驚いたよ","Oh, yes, when I get back from overseas,
I was surprised to see Haruka becoming even more reliable."
"Idolchr_0101_A_01_00_014(0)","春香","えへへ……プロデューサーさんと再会した時に、
がっかりさせたくなかったんです","Ehehe ...... when I met the producer again,
I didn't want to let you down."
"Idolchr_0101_A_01_00_015(0)","Ｐ","がっかり……？","Disappointed ......?"
"Idolchr_0101_A_01_00_016(0)","春香","はい！　だって、離れてる間に、私が少しも
変わってなかったらがっかりしますよね？","Yes! Because while we've been apart, I haven't had the slightest...
Wouldn't you be disappointed if it hadn't changed?"
"Idolchr_0101_A_01_00_017(0)","Ｐ","まあ、そう……かな","Well, so ......"
"Idolchr_0101_A_01_00_018(0)","春香","ふふっ。それで、今日再会して……どうですか？
私、変わりました？","Hmmm...so how is it ...... seeing you again today?
Have I changed?"
"Idolchr_0101_A_01_00_019(0)","Ｐ","そうだな……","Right ......"
"Idolchr_0101_A_01_00_020(0)","選択肢","自信が増した","Increased confidence."
"Idolchr_0101_A_01_00_021(0)","選択肢","まだ分からない","I don't know yet."
"Idolchr_0101_A_01_00_022(0)","選択肢","……太った？","...... have you gained weight?"
"Idolchr_0101_A_01_00_023(0)","Ｐ","自信が増したのがよく分かるよ。
たくさん努力してきたんだな","I can see how your confidence has grown.
You've put in a lot of effort."
"Idolchr_0101_A_01_00_024(0)","春香","本当ですか！？
うふふ、頑張ってきて良かったぁ……","Really!
Ugh, I'm glad I worked so hard. ......"
"Idolchr_0101_A_01_00_025(0)","春香","プロデューサーさんにそう言ってもらえて、
私、さらに自信がついちゃいました！","I'm glad to hear the producer say so,
I became even more confident!"
"Idolchr_0101_A_01_00_026(0)","Ｐ","まだよく分からないけど、
このプロジェクトを通して見させてもらうぞ","I'm not sure yet,
I'll let you see it through this project."
"Idolchr_0101_A_01_00_027(0)","春香","そうですよね。私も早くプロデューサーさんに、
成長に気付いてもらえるように、頑張りますね！","Yes, I can't wait to be a producer too,
I will do my best to make sure they notice the growth!"
"Idolchr_0101_A_01_00_028(0)","Ｐ","もしかして……太った？","Maybe you've gained weight ......?"
"Idolchr_0101_A_01_00_029(0)","春香","太っ……ええっ……そんなぁ……！
体型の維持も健康管理も頑張ってたのに……","Fat ...... eh ...... such a ......!
I've been working hard to stay in shape and take care of my health. ......"
"Idolchr_0101_A_01_00_030(0)","Ｐ","ご、ごめん！　冗談だ、冗談！
こういうのは良くないな","I'm sorry! I'm kidding, I'm kidding!
This kind of thing is not good."
"Idolchr_0101_A_01_00_031(0)","春香","えっ、冗談……って、プロデューサーさん、
そういう冗談は良くないですよ！　もうっ！","What, you're joking ......, producer,
That kind of joke is not good!"
"Idolchr_0101_A_01_00_032(0)","春香","ふふ、なんだかこういう会話、
一緒に頑張ってた頃を思い出しますね","Hmmm, what a conversation like this,
I remember when we worked so hard together."
"Idolchr_0101_A_01_00_033(0)","春香","またプロデューサーさんと一緒に
大きな目標を追いかけられるの、うれしいです！","I'll be with the producer again.
I am glad that we can pursue big goals!"
"Idolchr_0101_A_01_00_034(0)","Ｐ","俺もだよ。一緒に頑張ろうな！","Me too, let's work together!"
"Idolchr_0101_A_01_00_035(0)","春香","あっ！　大事なことを言い忘れてました！","Oh! I forgot to mention something important!"
"Idolchr_0101_A_01_00_036(0)","Ｐ","大事なこと……？","What's important ......?"
"Idolchr_0101_A_01_00_037(0)","春香","おかえりなさい、プロデューサーさんっ！","Welcome back, producer!"
"Idolchr_0101_A_01_00_038(0)","Ｐ","ああ……。ただいま、春香","Oh ....... I'm home, Haruka."
"Idolchr_0101_A_01_00_039(0)","Ｐ","（これから忙しくなるだろうけど、
しっかり春香を支えていかないとな）","(I know I'm going to be busy now,
(We have to support Haruka well.)"
"Idolchr_0101_A_02_00_001(0)","Ｐ","（今日は春香たちがレッスンをしてるはずだけど、
うまくやれてるかな？）","(Haruka and her friends are supposed to be giving lessons today,
Are we doing well?)"
"Idolchr_0101_A_02_00_002(0)","翼","う～ん……なかなか振り付けが揃わないですね～","Hmmm... ...... it's hard to get the choreography to line up!"
"Idolchr_0101_A_02_00_003(0)","甜花","……ご、ごめんなさい。
甜花、足……引っ張って……","......Go, I'm sorry.
Tenka, pull the leg ...... ......"
"Idolchr_0101_A_02_00_004(0)","杏","いや～、まだ練習始まったばっかだし、
これでぴったり揃うとかないでしょ……","No - I've only just started practicing,
You can't get it to line up exactly like this: ......"
"Idolchr_0101_A_02_00_005(0)","翼","そうですよね～。
わたし、ちょっと飽きてきちゃいました～","That's right!
I'm getting a little tired of it."
"Idolchr_0101_A_02_00_006(0)","杏","気持ちはわかるよ……ふぅ、ちょっと休憩～。
適度な休息は大事だよ","I know how you feel. ...... Phew, take a break~.
It's important to get the right amount of rest."
"Idolchr_0101_A_02_00_007(0)","翼","あ、いいですね！
わたしも休憩しま～す！","Oh, that's good!
I'm going to take a break too!"
"Idolchr_0101_A_02_00_008(0)","春香","翼ちゃん、杏ちゃん、休憩も大事だけど、
あともうちょっとだけ、頑張ろう？","Tsubasa, Anzu, it's important to take a break,
Let's just hang on a little bit longer, okay?"
"Idolchr_0101_A_02_00_009(0)","翼","春香さん……。
でも～、わたし、もう振り付け覚えちゃったんですよ","Haruka. .......
But~ I've already learned the choreography."
"Idolchr_0101_A_02_00_010(0)","春香","さすが翼ちゃんだね！
でも、このダンスはみんなでするものだから……","That's what I'm talking about, Tsubasa!
But this dance is for everyone. ......"
"Idolchr_0101_A_02_00_011(0)","春香","ルミナスってチームで、ダンスが揃ってるほうが
素敵だと思うな。だからもう少しだけ、頑張ろう？","Luminous is a team, and the more dance moves we have together, the better.
So let's just hang on a little bit longer, shall we?"
"Idolchr_0101_A_02_00_012(0)","春香","みんなが揃っているほうが、翼ちゃんの
良さもちゃーんと伝わるんじゃないかな？","The more everyone is together, the better the winged girl's
I'm sure the goodness will come through just fine."
"Idolchr_0101_A_02_00_013(0)","翼","う～ん……。確かにチームとして揃ってたほうが、
よさそうです……","Ummm.............surely we should be together as a team,
Looks good: ......"
