"id","character","source","translatedstr"
"Idolchr_0304_A_01_00_001(0)","Ｐ","お疲れ様、紬。
……なにをしてるんだ？","Good job, Tsumugi.
...... What are you doing?"
"Idolchr_0304_A_01_00_002(0)","紬","お疲れ様です……。あの、私がなにをしているか、
聞かないとわからないのですか？","Thanks for your help. ....... Um, what am I doing?
Do you have to ask to know?"
"Idolchr_0304_A_01_00_003(0)","紬","この後のレッスンの開始時間まで、
待機しているに決まっているではないですか","Until the start time of the lesson that follows,
Of course they are waiting!"
"Idolchr_0304_A_01_00_004(0)","紬","それとも、受け持っているアイドルの
レッスンの予定すら把握していないと？","Or the idol you are taking on.
You don't even keep track of your lesson schedule?"
"Idolchr_0304_A_01_00_005(0)","Ｐ","いや、すまない。
もちろん把握しているぞ！","No, I'm sorry.
Of course we're aware of it!"
"Idolchr_0304_A_01_00_006(0)","紬","それなら、よいのですが……","If so, that's good. ......"
"Idolchr_0304_A_01_00_007(0)","Ｐ","それで、紬。ルミナスの活動は順調か？","So, Tsumugi, how is Luminous doing?"
"Idolchr_0304_A_01_00_008(0)","紬","はい……。
私なりに精一杯務めているつもりです","
I am doing my best in my own way."
"Idolchr_0304_A_01_00_009(0)","Ｐ","そうか。
紬が頑張ってくれているのならなによりだ","Okay.
I'm glad you're doing your best Tsumugi."
"Idolchr_0304_A_01_00_010(0)","紬","ありがとうございます……","Thank you ......"
"Idolchr_0304_A_01_00_011(0)","紬","……あの、私になにかご用があるのでしょうか？","...... Um, can I help you?"
"Idolchr_0304_A_01_00_012(0)","Ｐ","特に用ってわけでもないけど……。
話でもしないかと思って","Not that it's for anything in particular, but you can find it at .......
I thought maybe we could talk."
"Idolchr_0304_A_01_00_013(0)","紬","話というのは、仕事に関係することでしょうか？","By talk, do you mean work-related?"
"Idolchr_0304_A_01_00_014(0)","Ｐ","いや、雑談って言ったほうがいいかな？
なんとなく、気ままな世間話でもと思ったんだけど","No, I should say chatting.
Somehow, I thought we'd have some casual chitchat."
"Idolchr_0304_A_01_00_015(0)","紬","なぜ、今、あなたと世間話をする必要が……？","Why should I make small talk with you now ......?"
"Idolchr_0304_A_01_00_016(0)","Ｐ","そんな難しく考えなくてもいいんだが……。
紬の好きなことや苦手なことの話とかさ","It doesn't have to be that difficult. ......
Like talking about what you like and what you don't like about Tsumugi."
"Idolchr_0304_A_01_00_017(0)","紬","それをプロデューサーと話したところで、
どのような意味があるのでしょうか？","I just talked to the producer about that,
What does it mean?"
"Idolchr_0304_A_01_00_018(0)","Ｐ","まあ、コミュニケーションってやつだよ。
紬と世間話をして、最近の事を教えてほしいなって","Well, it's called communication.
I was just making small talk with Tsumugi and wanted him to tell me what he's been up to lately."
"Idolchr_0304_A_01_00_019(0)","紬","まさか、あなたは私のコミュニケーション能力に
問題があると疑って、試すつもりで……！","No way, you're not my communicator.
I suspected there was a problem and went to ...... with the intention of trying it out!"
"Idolchr_0304_A_01_00_020(0)","Ｐ","違う違う！
単純に紬と話がしたかっただけだよ","No, no, no!
I simply wanted to talk to pongee."
"Idolchr_0304_A_01_00_021(0)","紬","……このあとレッスンもありますし、
スタジオに向かいたいのですが……","...... I have a lesson after this,
I'd like to head to the studio: ......"
"Idolchr_0304_A_01_00_022(0)","Ｐ","そうか……一生懸命なのは良いことだけど、
少しゆっくりしていったらどうだ？","Well ...... it's good that you're trying so hard,
Why don't you slow down a little?"
"Idolchr_0304_A_01_00_023(0)","紬","あなたという方は……。プロデューサーでありながら
アイドルにレッスンをサボれというのですか？","Your name is ...... and you are a producer.
Do you want your idols to skip lessons?"
"Idolchr_0304_A_01_00_024(0)","紬","私には理解できません。いったい、
どんな理由でそのようなことを言うのでしょうか？","I don't understand,
For what reason would you say that?"
"Idolchr_0304_A_01_00_025(0)","Ｐ","い、いや、サボれって意味じゃないけど……。
ただ、紬は早急に結果を出そうとしていないか？","No, no, I don't mean slack off. ......
However, isn't Pongee trying to get a quick result?"
"Idolchr_0304_A_01_00_026(0)","紬","はい、その通りです。ルミナスのみなさんに、
追いつくためには、それ相応の努力が必要ですから","Yes, that's right, to all the Luminas,
Because it takes a fair amount of effort to catch up."
"Idolchr_0304_A_01_00_027(0)","Ｐ","うーん……紬の言うことも間違いじゃないと思う。
だけどその前に……","Hmmm... I don't think ...... pongee is wrong.
But first, ......"
"Idolchr_0304_A_01_00_028(0)","選択肢","待つことも大事","Waiting is also important"
