"id","character","source","translatedstr"
"Idolchr_0405_B_20_01_001(0)","Ｐ","（気分転換に屋上にやって来た……）","(I came to the rooftop for a change of pace: ......)"
"Idolchr_0405_B_20_01_002(0)","凛世","プロデューサーさま……
お疲れ様で……ございます……","Dear Producer: ......
Thank you for your hard work ......"
"Idolchr_0405_B_20_01_003(0)","Ｐ","お疲れ様、凛世。
……そうだ。凛世に聞いてみたいことがあったんだ","Good job, Rinze.
...... yes, I had a question I wanted to ask Rinze."
"Idolchr_0405_B_20_01_004(0)","Ｐ","どうして、俺のことを『さま』ってつけるんだ？
そんなにかしこまらなくてもいいんだぞ","Why do you call me 'sir'?
You don't have to be so formal."
"Idolchr_0405_B_20_01_005(0)","凛世","……
それでは……どのように……","……
Let's see how ...... ......"
"Idolchr_0405_B_20_01_006(0)","Ｐ","そうだな、例えば……","Yes, for example: ......"
"Idolchr_0405_B_20_01_007(0)","選択肢","プロデューサーさん","Producer-san"
"Idolchr_0405_B_20_01_008(0)","選択肢","プロデューサー殿","Producer-dono"
"Idolchr_0405_B_20_01_009(0)","選択肢","プロデューサー","Producer"
"Idolchr_0405_B_20_01_010(0)","Ｐ","もっと気軽に、プロデューサーさんなんてどうだ？","How about a more casual, how about a producer?"
"Idolchr_0405_B_20_01_011(0)","凛世","お心遣い……
ありがとうございます……","Your consideration: ......
Thank you ......"
"Idolchr_0405_B_20_01_012(0)","Ｐ","プロデューサー殿、なんてどうだ？","How about you, Producer-san?"
"Idolchr_0405_B_20_01_013(0)","凛世","殿……
でしょうか……","Mister: ......
Is it: ......"
"Idolchr_0405_B_20_01_014(0)","Ｐ","いっそプロデューサーって、
なにも付けずに呼び捨てなんてどうだ？","I'd rather be a producer,
How about just calling her by her first name?"
"Idolchr_0405_B_20_01_015(0)","凛世","そのような呼び方は……","You can call it as such at ......"
"Idolchr_0405_B_20_01_016(0)","凛世","申し訳ございません……
凛世は……","Sorry ......
Rinze can be found at ......"
"Idolchr_0405_B_20_01_017(0)","Ｐ","そうか。変なこと言ってごめんな。
それじゃ凛世の好きなように呼んでくれ","Okay, sorry for being weird.
Then you can call me whatever you like, Rinse."
"Idolchr_0405_B_20_01_018(0)","凛世","はい……
そのように……","Yes...
Just like that..."
"Idolchr_0405_B_20_02_001(0)","Ｐ","（仕事の帰り道、本屋に立ち寄った……）","(On my way home from work, I stopped at a bookstore: ......)"
"Idolchr_0405_B_20_02_002(0)","Ｐ","凛世、なにか買いたい本でもあるのか？","Rinze, is there any book you want to buy?"
"Idolchr_0405_B_20_02_003(0)","凛世","はい……
漫画の……単行本を……","
...... single copies of the manga at ......"
