"id","character","source","translatedstr"
"Idolchr_0206_B_20_01_001(0)","Ｐ","（次の仕事に向かう楓さんに、
付き添うことにした……）","(To Kaede, who is on her way to her next job,
(I decided to chaperone ......)"
"Idolchr_0206_B_20_01_002(0)","Ｐ","大通りの先に見えるビルが、
次の仕事場所ですね","The building can be seen at the end of the main street,
Next place to work."
"Idolchr_0206_B_20_01_003(0)","楓","ありがとうございます。この辺りは、
まだ分からない道も多かったので、助かりました","Thank you...around here,
There were still many roads I didn't know, so it was a great help!"
"Idolchr_0206_B_20_01_004(0)","Ｐ","慣れないうちは仕方ないですよ。
これから覚えていきましょう","It takes some getting used to.
Let's learn it from now on."
"Idolchr_0206_B_20_01_005(0)","楓","はい。
それでは行ってきますね","Yes.
Well, I'll be off then."
"Idolchr_0206_B_20_01_006(0)","Ｐ","（……ん？
楓さんが男性に話しかけられているぞ）","(...... hmm?
(Kaede is talking to a man!)"
"Idolchr_0206_B_20_01_007(0)","楓","駅までの道、ですか？
私もこの辺りは不慣れでして……","The road to the station, is it?
I'm not familiar with this area either. ......"
"Idolchr_0206_B_20_01_008(0)","楓","すみません、プロデューサー。
こちらの方が、駅への行き方が分からないそうで……","Sorry, producer.
This one doesn't know how to get to the station: ......"
"Idolchr_0206_B_20_01_009(0)","Ｐ","駅ですか？
それでしたら……","Is it a station?
If that's the case, please contact ......"
"Idolchr_0206_B_20_01_010(0)","選択肢","スマホで調べる","Look it up on your phone"
"Idolchr_0206_B_20_01_011(0)","選択肢","口頭で伝える","convey a message (e.g. to one's superior) orally"
"Idolchr_0206_B_20_01_012(0)","選択肢","交番へ案内する","I'll take you to the police station."
"Idolchr_0206_B_20_01_013(0)","Ｐ","分かりますよ。ただ、念のため、
スマホできちんと道順を調べてみますね","I understand, just to be sure,
I'll look up the directions properly on my phone."
"Idolchr_0206_B_20_01_014(0)","Ｐ","（その後、スマホできちんと調べたおかげで、
男性に道をしっかり教えることができた……）","(Thanks to a proper research on my phone afterwards,
(I was able to teach the men the way well ......)"
"Idolchr_0206_B_20_01_015(0)","楓","ありがとうございました。
相手の方も喜んでいましたね","Thank you very much.
I'm sure the other party was happy to see you."
"Idolchr_0206_B_20_01_016(0)","Ｐ","そこの信号を右に、次の信号を左、
少し歩いて右に曲がると駅が見えてくると思います","Right at the light there, left at the next light,
Walk a little and turn right and you will see the station."
"Idolchr_0206_B_20_01_017(0)","Ｐ","（俺の説明に不安そうな男性だったが、曲がった先で
案内板が見えたらしく、お辞儀をして去って行った）","(The man seemed anxious about my explanation, but he was just around the bend.
(She saw the information board, bowed, and left.)"
"Idolchr_0206_B_20_01_018(0)","楓","きちんと駅を見つけられたようでよかったです。
私だったら、迷ってしまうかもしれません","I am glad you found the station properly.
I'd probably be lost if I were you."
"Idolchr_0206_B_20_01_019(0)","Ｐ","すぐそこに交番があるんで、
案内しましょう","There is a police box right there,
Let me show you around."
"Idolchr_0206_B_20_01_020(0)","楓","そうですね。お巡りさんにお願いしたほうが、
確実ですからね","Yes, you should ask the officer,
It's a sure thing."
"Idolchr_0206_B_20_01_021(0)","Ｐ","（その後、男性を近くの交番まで連れていった。
あとは警察の方にお任せしよう）","(She then took the man to a nearby police station.
(I'll leave the rest to the police.)"
"Idolchr_0206_B_20_01_022(0)","Ｐ","さて、と……。
これでひと安心ですね","Well, and .......
That's a relief."
