"id","character","source","translatedstr"
"Idolchr_0402_B_20_01_001(0)","Ｐ","（休憩中の咲耶に声をかけてみよう……）","(Let's talk to Sakuya during a break: ......)"
"Idolchr_0402_B_20_01_002(0)","Ｐ","咲耶、調子はどうだ？　ルミナスのメンバーで
仲良くなった子とかいたりするか？","Sakuya, how are you doing? I'm a member of Luminous.
Do you have any kids you get along with?"
"Idolchr_0402_B_20_01_003(0)","咲耶","そうだね。もっと親しくなれるといいな……
という意味で、あずさが気になっているよ","Yes, I hope we can get to know each other better: ......
I mean, I'm curious about Azusa!"
"Idolchr_0402_B_20_01_004(0)","Ｐ","あずささんか。
咲耶があずささんを気になっている理由は……","Azusa.
Sakuya is interested in Azusa because: ......"
"Idolchr_0402_B_20_01_005(0)","選択肢","笑顔","smile"
"Idolchr_0402_B_20_01_006(0)","選択肢","喋り方","speaking style"
"Idolchr_0402_B_20_01_007(0)","選択肢","スタイル","style"
"Idolchr_0402_B_20_01_008(0)","Ｐ","笑顔が素敵だから、とかか？　あずささんの笑顔は、
みんなの心を包み込むからな","Because you have a nice smile, or something? Azusa-san has a nice smile,
I'll wrap my mind around all of you."
"Idolchr_0402_B_20_01_009(0)","咲耶","フフ、そうだね。流石プロデューサー、慧眼だね。
あの素敵な笑顔には、私も惹きこまれてしまうよ","Yes, you're right, you're a great producer, you have a good eye.
That beautiful smile of hers would draw me in too!"
"Idolchr_0402_B_20_01_010(0)","Ｐ","喋り方かな。あずささんの喋り方はマイペースで、
おだやかな人柄が表れているよな","Maybe it's the way she speaks...Azusa-san speaks at her own pace,
It shows your gentle personality, doesn't it?"
"Idolchr_0402_B_20_01_011(0)","咲耶","そうだね。あずさと話していて心地よく感じるのは、
彼女のあの話し方のおかげかもしれないね","Yes, I feel comfortable talking with Azusa,
Maybe it was that way she talked to me."
"Idolchr_0402_B_20_01_012(0)","Ｐ","スタイルかな……？
あずささんも咲耶もスタイルがいいしな","Style or ......?
And Azusa and Sakuya both have great style."
"Idolchr_0402_B_20_01_013(0)","咲耶","確かにあずさのスタイルは魅力的だけど、
それよりも穏やかな人柄やあの笑顔に私は惹かれるな","Azusa's style is certainly attractive,
I'm more attracted to her gentle personality and that smile."
"Idolchr_0402_B_20_01_014(0)","Ｐ","すごいな、流石だよ。咲耶はあずささんの魅力を、
よく理解しているんだな","Wow, that's quintessential Sakuya, Azusa-san's charm,
You understand it well."
"Idolchr_0402_B_20_01_015(0)","咲耶","フフ、そうかな？　もちろん、あずさだけでなく、
メンバーみんなに、とても興味があるんだ","Huh, is that so? Of course, not only Azusa,
I'm very interested in all the members."
"Idolchr_0402_B_20_01_016(0)","Ｐ","そうか。ルミナスのメンバーを
大切に思ってくれてるんだな","Right...the members of Luminous.
You care about them."
"Idolchr_0402_B_20_01_017(0)","咲耶","仲間だからね。これからもたくさん知っていって、
絆を強くしていけたらいいと、思っているよ","We are friends, and I hope you get to know us better in the future,
I hope we can strengthen our bond."
"Idolchr_0402_B_20_02_001(0)","Ｐ","ただいま戻りました……ってあれ？
今は咲耶しかいないのか？","I'm back. ...... is that it?
Is Sakuya the only one now?"
"Idolchr_0402_B_20_02_002(0)","咲耶","ああ、お帰りプロデューサー。さっきまで音無さんも
いたのだけれど、買い出しに行ってしまってね","Oh, welcome back, producer, and until just now, OTONASHI, too.
I was there, but I had to go shopping."
"Idolchr_0402_B_20_02_003(0)","Ｐ","なるほど、それで咲耶が留守番を
してくれてたってことか。助かったよ","I see. So Sakuya is taking care of the house.
Thank you for your help."
"Idolchr_0402_B_20_02_004(0)","咲耶","どういたしまして……フフ、アナタが帰ってきたら、
急に事務所が明るくなった気がするね","You're welcome. ...... huff, when you get back Anata,
Suddenly the office seems a lot brighter."
"Idolchr_0402_B_20_02_005(0)","咲耶","この後、出かける用事は？
無いのなら紅茶でも淹れるよ","Do you have to go out after this?
If you don't have any, I'll make you some tea."
"Idolchr_0402_B_20_02_006(0)","Ｐ","あ、……ああ、じゃあいただこうかな。
それより、もしかして咲耶……","Oh, ...... Oh, I'll take it then.
Or perhaps Sakuya ......"
"Idolchr_0402_B_20_02_007(0)","選択肢","寂しかったのか？","Did you miss me?"
"Idolchr_0402_B_20_02_008(0)","選択肢","ネズミが出たのか？","Did you see a rat?"
"Idolchr_0402_B_20_02_009(0)","選択肢","体調でも悪いのか？","Are you in bad shape?"
"Idolchr_0402_B_20_02_010(0)","Ｐ","ひとりで寂しかったのか？
いやその……なんとなくそう思っただけなんだけど","Were you lonely and alone?
No, that ...... is just what I thought somehow."
"Idolchr_0402_B_20_02_011(0)","咲耶","おや……
そんな風に見えてしまったかい……？","Parent: ......
Did you see it that way ......?"
"Idolchr_0402_B_20_02_012(0)","Ｐ","ネズミでも出たのか！？
すぐに退治するから、ちょっと待ってろ！","You've got a rat in the house!
I'll exterminate them right away, just hang on!"
"Idolchr_0402_B_20_02_013(0)","咲耶","えっ……ああ、いや、ネズミは出ていないけれど……
急にどうしたんだい？","What? ...... Oh, no, there are no rats out there, but ......
What's up with you all of a sudden?"
"Idolchr_0402_B_20_02_014(0)","Ｐ","えっ……ああ、いや、すまん早とちりを……
なんだか咲耶の様子が気になって……","Eh ...... oh, no, sorry for the premature ......
I'm kind of curious about Sakuya's condition: ......"
"Idolchr_0402_B_20_02_015(0)","Ｐ","……体調でも悪いのか？
無理しないで、座っていてくれ","...... Are you in bad shape?
Take it easy. Just sit back."
"Idolchr_0402_B_20_02_016(0)","咲耶","おや……すまない、心配をかけてしまったかな。
この通り私は元気だよ","Aw, ...... sorry, I guess I've caused you some concern.
As you can see I'm fine."
"Idolchr_0402_B_20_02_017(0)","Ｐ","そうか？　それならいいんだが……","Really? Well, that's fine then. ......"
