"id","character","source","translatedstr"
"workchr_0105_A_01_00_001(0)","Ｐ","ええと、遺跡調査のＴＶ番組に雪歩が選ばれた、と","Well, Yukihos were chosen for a TV program on archaeological sites."
"workchr_0105_A_01_00_002(0)","雪歩","遺跡調査、ですか？
あの、どうして私なんでしょうか？","Archaeological site survey, is it?
Um, why me?"
"workchr_0105_A_01_00_003(0)","Ｐ","資料によると……『穴掘りが得意な
萩原雪歩さんにぜひ！』と書いてあるな","According to the document, ......, ""I'm a good hole digger.
You wrote, 'By all means, Yukiho Hagiwara!"
"workchr_0105_A_01_00_004(0)","雪歩","あ、穴掘りが得意って……。それじゃあ
別に私じゃなくてもいいじゃないですか～！","Oh, you said you're good at digging holes. ....... Okay then.
It doesn't have to be me!"
"workchr_0105_A_01_00_005(0)","Ｐ","まぁまぁ。この番組に出演できて活躍できれば
もっと知名度が上がると思うぞ","Well, well, well...if I can be on this show and play an active role.
I think you'll get more publicity."
"workchr_0105_A_01_00_006(0)","雪歩","うう……分かりました～。やるからには全力で、
日本の反対側まで掘り抜く覚悟で頑張りますぅ","Uu...... understand~ I'll give it my all because I'm going to do it,
I'm ready to dig through to the other side of Japan!"
"workchr_0105_A_01_00_007(0)","現地調査員","それでは、４つのポイントからどれか１つを
選んで発掘をしてみてください","Now let's take any one of the four points.
Choose one and try to excavate it."
"workchr_0105_A_01_00_008(0)","雪歩","えっと……東西南北に分かれているんですね。
……東は、つい最近出土品が見つかったみたいですね","Let's see, ...... is divided into east, west, north, south, and west.
...... east seems to have been unearthed just recently!"
"workchr_0105_A_01_00_009(0)","雪歩","西は、え？　ゆ、ＵＦＯの目撃情報があるって……。
うぅ……。南は、特に何もないみたいです","West, eh? Yuh, there's been a UFO sighting at .......
Ugh ....... South doesn't seem to be anything special."
"workchr_0105_A_01_00_010(0)","雪歩","北は、ど、動物の骨がたくさん見つかったって……！
な、何かありそうで怖いですぅ","The north, which, I'm told, found a lot of animal bones. ......
I'm scared that something might happen."
"workchr_0105_A_01_00_011(0)","雪歩","あ、あの、プロデューサーが決めてくれませんか？","Oh, um, can't the producer decide?"
"workchr_0105_A_01_00_012(0)","Ｐ","え、俺が決めていいのか？
じゃあ、えーっと……","What, I get to decide?
Okay, let's see... ......"
"workchr_0105_A_01_00_013(0)","選択肢","西をとにかく掘る","Dig west anyway."
"workchr_0105_A_01_00_014(0)","選択肢","北をとにかく掘る","Dig north anyway."
"workchr_0105_A_01_00_015(0)","選択肢","東をとにかく掘る","Dig east anyway."
"workchr_0105_A_01_00_016(0)","選択肢","南をとにかく掘る","Dig south anyway."
