"id","character","source","translatedstr"
"Idolchr_0402_A_01_00_001(0)","咲耶","やあ、お疲れ様。プロデューサー","Hey, good job, producer."
"Idolchr_0402_A_01_00_002(0)","Ｐ","お疲れ様。咲耶","Good job, Sakuya."
"Idolchr_0402_A_01_00_003(0)","咲耶","プロデューサーこそ。
この人数相手は、さすがに大変そうだね","The producer is the one.
It must be tough to deal with this many people."
"Idolchr_0402_A_01_00_004(0)","咲耶","私に手伝えることがあるならば、
いつでも声をかけてほしい","If there is anything I can do to help,
I want you to call on me anytime."
"Idolchr_0402_A_01_00_005(0)","Ｐ","ありがとう。
忙しいけど、やりがいはあるから大丈夫だぞ","
You'll be busy, but it'll be worthwhile, and you'll be fine."
"Idolchr_0402_A_01_00_006(0)","咲耶","やりがい……フフ、それは大切だ。
けれど、何よりも大切なのはアナタの身体だよ","It's rewarding......ff, that's important.
But most important of all is your body."
"Idolchr_0402_A_01_00_007(0)","Ｐ","あ、ああ……。
なんていうか、咲耶って……","
What can I say, Sakuya is ......"
"Idolchr_0402_A_01_00_008(0)","咲耶","私が……
どうしたのかな？","I am ......
What's wrong?"
"Idolchr_0402_A_01_00_009(0)","Ｐ","咲耶って……","Sakuya is ......"
"Idolchr_0402_A_01_00_010(0)","選択肢","優しい","gentle"
"Idolchr_0402_A_01_00_011(0)","選択肢","大人っぽい","adult-like"
"Idolchr_0402_A_01_00_012(0)","選択肢","高貴な方っぽい","You seem like a nobleman."
"Idolchr_0402_A_01_00_013(0)","Ｐ","優しいよな。
いつも周りの人のことをよく見ているし","That's sweet.
And I'm always looking out for the people around me."
"Idolchr_0402_A_01_00_014(0)","咲耶","フフ、特別なことをしているとは思わないが……
褒めてくれているのかな？　プロデューサー","Huh, I don't think you're doing anything special. ......
Is that a compliment? Producer."
"Idolchr_0402_A_01_00_015(0)","Ｐ","ああ、褒めているぞ！　そういうことを自然に
言える咲耶に、器の大きさを感じるな……","Yeah, I'm complimenting you! That kind of thing comes naturally to me.
I feel the size of the vessel in Sakuya who can say that. ......"
"Idolchr_0402_A_01_00_016(0)","Ｐ","落ち着いていて、大人っぽいからかな","Maybe because it's calm and mature."
"Idolchr_0402_A_01_00_017(0)","咲耶","大人っぽいか……。
フフ、背伸びしたがりなのかもしれないよ？","Is it mature or .......
Huh, maybe he wants to grow taller?"
"Idolchr_0402_A_01_00_018(0)","Ｐ","いやいや。
なんだか気が引き締まるというか、何というか……","No, no.
It's kind of sobering or something. ......"
"Idolchr_0402_A_01_00_019(0)","Ｐ","やんごとないというか、高貴な方っぽいからかな","I don't know, maybe it's because he seems like a noble person."
"Idolchr_0402_A_01_00_020(0)","咲耶","高貴か……嬉しい言葉だけれど、
近寄りがたいと言われている気がしてしまうかな","Noble or ...... though it is a nice word,
Do I feel like I'm being told I'm unapproachable?"
"Idolchr_0402_A_01_00_021(0)","Ｐ","いや、そういう意味で言ったんじゃなくて、
単純に咲耶の雰囲気と合っているなって思っただけだ","No, that's not what I meant,
I simply thought it matched Sakuya's mood."
"Idolchr_0402_A_01_00_022(0)","咲耶","ありがとう。プロデューサーの
気持ちを知ることができてよかったよ","Thank you, my producer.
Good to know how you feel."
"Idolchr_0402_A_01_00_023(0)","咲耶","プロジェクトルミナスには、
個性的な子がたくさんいるだろう？","For Project Luminous,
There are a lot of unique kids out there, aren't there?"
"Idolchr_0402_A_01_00_024(0)","咲耶","そんな彼女たちとの交流……
とても賑やかで、楽しい毎日だ","Interact with these girls: ......
Very lively, fun days."
"Idolchr_0402_A_01_00_025(0)","咲耶","私という個性を見いだしてくれた……
アナタに感謝するよ、プロデューサー","She found me, the individual I am. ......
Thanks to you, producer."
"Idolchr_0402_A_01_00_026(0)","Ｐ","咲耶がルミナスを楽しんでくれてるなら
なによりだよ","If Sakuya is enjoying Luminous.
That's the best I could do."
"Idolchr_0402_A_01_00_027(0)","咲耶","フフ、とても楽しくて刺激的だよ。
今日という日が終わるのを毎日惜しく思うほどに","Phew, very fun and exciting.
I miss the end of this day so much that I miss it every day."
"Idolchr_0402_A_01_00_028(0)","咲耶","……それに、私が楽しんでいるのは、
アイドルたちとの交流だけではないからね","...... and that's what I enjoy,
It's not just about interacting with our idols."
"Idolchr_0402_A_01_00_029(0)","Ｐ","えっ？　何か言ったか？","What? What did you say?"
"Idolchr_0402_A_01_00_030(0)","咲耶","……フフ、なんでもないよ。
頑張ろう、と言っただけさ","...... Huh, it's nothing.
I just said, let's go for it."
"Idolchr_0402_A_01_00_031(0)","咲耶","プロジェクトルミナスのみんなと一緒に、
トップアイドルになるために","With everyone at Project Luminous,
To become a top idol"
"Idolchr_0402_A_01_00_032(0)","Ｐ","そうだな。すぐにトップアイドルとはならないが、
一歩ずつ一緒に頑張っていこう","Yes, I agree, although I won't be a top idol anytime soon,
Let's work together, one step at a time."
"Idolchr_0402_A_01_00_033(0)","咲耶","ああ、もちろんさ。
改めてこれからもよろしく、プロデューサー","Yes, of course.
Once again, keep up the good work, producer!"
"Idolchr_0402_A_02_00_001(0)","Ｐ","（仕事終わりの咲耶に会いにＴＶ局に来たけど、
どうやら不在みたいだな……）","(I came to the TV station to see Sakuya after work,
(Apparently he's not there. ......)"
"Idolchr_0402_A_02_00_002(0)","Ｐ","ん？　このファッション誌はたしか、
咲耶がモデルの仕事をしたって言っていた号だな","Hm? This fashion magazine, I think,
That's the issue where Sakuya said he did some modeling work."
"Idolchr_0402_A_02_00_003(0)","","ペラペラ……","Flapper: ......"
"Idolchr_0402_A_02_00_004(0)","Ｐ","……こ、これが咲耶？","...... Is this Sakuya?"
"Idolchr_0402_A_02_00_005(0)","Ｐ","こんな表情も作れるのか。
写真から漂うオーラがプロモデルそのものだな……","Can you make this kind of expression?
The aura from the photo is that of a professional model itself. ......"
"Idolchr_0402_A_02_00_006(0)","咲耶","ありがとう、光栄だよ","Thank you. I'm honored."
"Idolchr_0402_A_02_00_007(0)","Ｐ","うわっ、びっくりした！
さ、咲耶。いつからそこに！？","Wow, I was surprised!
Sakuya, how long have you been there?"
"Idolchr_0402_A_02_00_008(0)","咲耶","熱心に雑誌を読んでいるから、
邪魔をしたら悪いと思ってね","Because I read the magazine avidly,
I felt bad if I interrupted you."
"Idolchr_0402_A_02_00_009(0)","咲耶","そうしたら賞賛の言葉が聞こえてきたものだから、
つい……ね？","I did so, and I heard the praise,
I'm just going to go to ......, aren't I?"
