"id","character","source","translatedstr"
"Idolchr_0106_B_20_01_001(0)","Ｐ","（真と事務所の備品買い出しの帰り道、
気分転換を兼ねて、ふたりで公園に散歩に来た）","(On the way home from shopping for supplies for the office with Makoto,
(For a change of pace, the two of us went for a walk in the park.)"
"Idolchr_0106_B_20_01_002(0)","Ｐ","やっぱり、緑のある所に来ると気持ちがいいな。
木陰で昼寝でもしたくなる……なんてな","After all, it is nice to come to a place with greenery.
Makes me want to take a nap in the shade of a tree. ......"
"Idolchr_0106_B_20_01_003(0)","真","あー……そ、そう……です、ね","Uh, ......, yes, it's ......, right?"
"Idolchr_0106_B_20_01_004(0)","Ｐ","ん？　どうした真。なんだか落ち着きがないが……。
なにかあるのか？","Hmm? What's up, True... I'm feeling a bit restless, but I'm still at .......
What is it?"
"Idolchr_0106_B_20_01_005(0)","真","べ、別に、なにがってわけじゃないんですけど……！
ちょ、ちょっと、気になるっていうか……","Not that there's anything wrong with that. ......
Wait, I mean, I'm just curious. ......"
"Idolchr_0106_B_20_01_006(0)","Ｐ","（……そういえば真は、あれが苦手だったな）","(...... Come to think of it, True wasn't very good at that one.)"
"Idolchr_0106_B_20_01_007(0)","選択肢","虫","insect"
"Idolchr_0106_B_20_01_008(0)","選択肢","犬","snoop (i.e. a detective, a spy, etc.)"
"Idolchr_0106_B_20_01_009(0)","選択肢","俺","I"
"Idolchr_0106_B_20_01_010(0)","Ｐ","そういえば、真は虫が苦手だもんな","Come to think of it, true, I don't like bugs."
"Idolchr_0106_B_20_01_011(0)","真","……そうなんです。こういうところに来ると
急になにか飛んでこないか、不安になっちゃって……","......Yes, when you come to a place like this.
I was worried that something might fly in suddenly. ......"
"Idolchr_0106_B_20_01_012(0)","Ｐ","真は犬が苦手だもんな","True, he's not very good with dogs."
"Idolchr_0106_B_20_01_013(0)","真","そうそう……って違いますよ！
雪歩じゃないんですから、犬は平気ですって！","Yes, ...... is different!
She's not a Yukiho, so he's fine with dogs!"
"Idolchr_0106_B_20_01_014(0)","Ｐ","さては……俺を警戒してるんだろう？
なんてな！","You're on the lookout for ...... me, aren't you?
Oh my god!"
"Idolchr_0106_B_20_01_015(0)","真","え！？　ま、まさかなにかするつもりなんですか！？","What? You're not going to do something?"
"Idolchr_0106_B_20_01_016(0)","Ｐ","え、いやいや、なにもしないぞ！
ちょっとした悪ノリだったんだ……","Eh, no, no, no, I'm not going to do anything!
It was a bit of a bad joke. ......"
"Idolchr_0106_B_20_01_017(0)","Ｐ","まぁでも、たまにはこういうところで
のんびりするのも悪くないな","Well, but sometimes in a place like this.
Not a bad idea to take it easy."
"Idolchr_0106_B_20_01_018(0)","真","そうですね。
ボクも虫がいないとこなら、全然ＯＫです！","
I'm totally OK with it, too, as long as it's bug-free!"
"Idolchr_0106_B_20_01_019(0)","Ｐ","全く虫がいないってのは難しいけど、今度みんなで
ピクニックにでも行くか。もちろん虫除けを持ってな","It's hard to be totally bug-free, but next time we all
Maybe we'll have a picnic...with bug repellent, of course."
"Idolchr_0106_B_20_01_020(0)","真","あ、それいいですね！　ボクも賛成です！
へへっ、楽しみだなぁ～！","Oh, that's a good idea! I agree with you!
Hehe, I'm looking forward to it!"
"Idolchr_0106_B_20_02_001(0)","Ｐ","（仕事帰りに、真が洋服を見たいと言ったので
店に寄ってみることになった）","(On the way home from work, True wanted to look at clothes.
(I had to stop by the store.)"
"Idolchr_0106_B_20_02_002(0)","真","うわぁ……！
素敵な服がたくさんありますね、プロデューサー！","Wow. ......!
You have a lot of nice clothes, producer!"
"Idolchr_0106_B_20_02_003(0)","Ｐ","ああ。そうだ、今日は仕事も上手くいったし、
ご褒美になにかプレゼントしようか","Oh, and yes, work went well today,
I'll give you something as a reward."
"Idolchr_0106_B_20_02_004(0)","真","えっ、ご褒美って……いいんですか！？
どうしよう、選べない……！","What, is a reward good for ......!
What to do, I can't choose. ......"
"Idolchr_0106_B_20_02_005(0)","Ｐ","それじゃあ、俺が選んじゃうけど……","I'll pick one then. ......"
"Idolchr_0106_B_20_02_006(0)","選択肢","リボンのついた服","Clothes with ribbons"
"Idolchr_0106_B_20_02_007(0)","選択肢","ボーイッシュな服","Boyish Clothes"
"Idolchr_0106_B_20_02_008(0)","選択肢","競泳用の水着","swimsuit for competitive swimmers"
"Idolchr_0106_B_20_02_009(0)","Ｐ","この服、リボンがついてて、かわいいんじゃないか？
真にも似合うと思うぞ","Isn't this outfit cute, with the ribbons?
I think it would look good on you."
"Idolchr_0106_B_20_02_010(0)","真","かわいい！　まさにボクが求めていたものです！
さすがプロデューサー、わかってますね♪","Cute! Exactly what I was looking for!
You're a producer, you know what you're doing... ♪"
"Idolchr_0106_B_20_02_011(0)","Ｐ","そうだな……このボーイッシュな服はどうだ？
動きやすくていいと思うぞ","Yes, ...... how about this boyish outfit?
I think you'll find it's easy to move around."
"Idolchr_0106_B_20_02_012(0)","真","確かに動きやすそうですけど……。せっかく
ご褒美にもらうなら、かわいい服がいいかな……","It certainly looks easy to move around, but .......
If I'm going to get a treat, I'd like to get some cute clothes: ......"
"Idolchr_0106_B_20_02_013(0)","Ｐ","この競泳用の水着かな。
トレーニングにもバッチリだ！","I wonder if it is this swimsuit for competitive swimming.
It's perfect for training!"
"Idolchr_0106_B_20_02_014(0)","真","えっ……さすがに冗談ですよね？
それに、どうせならもっとかわいいのがいいです！","What? ...... You are indeed joking, right?
Besides, it's much prettier anyway!"
"Idolchr_0106_B_20_02_015(0)","Ｐ","真は本当にかわいいものが好きなんだな","True, you really like cute things."
"Idolchr_0106_B_20_02_016(0)","Ｐ","今度のライブ衣装は、もっとリボンやフリルを
使ったかわいいデザインにしてみようか","More ribbons and frills for the next live costume.
Let's make a cute design using"
"Idolchr_0106_B_20_02_017(0)","真","ホントですか！？　へへっ、やーりぃ♪
楽しみにしてますね、プロデューサー！","Really? Hehehe, yay!
I look forward to it, producer!"
"Idolchr_0106_B_20_03_001(0)","Ｐ","（真と買い出しに行く途中、
街頭ビジョンに翼が映っていた）","(On the way to go shopping with Makoto,
(Tsubasa were shown on street visions)"
"Idolchr_0106_B_20_03_002(0)","真","いや～……こうして改めて見ると、
翼ってすごく女の子って感じがしますよね！","No~...... this way again,
Tsubasa seems very much like a girl!"
"Idolchr_0106_B_20_03_003(0)","Ｐ","みんなそれぞれ、そういう感じはあると思うけど、
真には翼が特に際立って見えるのか？","I think everyone has that kind of feeling,
but does Tsubasa really stand out?"
"Idolchr_0106_B_20_03_004(0)","真","はい。ボクも見習わなくちゃって思うんですけど
なかなか翼みたいにはできなくて……","Yes, I think I should learn from her, too.
It's hard to do it like Tsubasa. ......"
"Idolchr_0106_B_20_03_005(0)","Ｐ","翼か。翼の魅力といえば……","Tsubasa...or the charm of Tsubasa: ......"
"Idolchr_0106_B_20_03_006(0)","選択肢","甘え上手なところ","A sweetheart."
"Idolchr_0106_B_20_03_007(0)","選択肢","オシャレなところ","Stylish place"
"Idolchr_0106_B_20_03_008(0)","選択肢","子どもっぽいところ","childish place"
"Idolchr_0106_B_20_03_009(0)","Ｐ","甘え上手なところか。
ついわがままを叶えてあげたくなるような……？","The pampering part?
You'll be tempted to be selfish. ......?"
"Idolchr_0106_B_20_03_010(0)","真","そうなんですよ！　あんなにかわいく甘えられたら、
なんでも言うこと聞いちゃいますよ～！","That's right! If only they were that cute and sweet,
I'll do whatever you say!"
"Idolchr_0106_B_20_03_011(0)","Ｐ","オシャレなところか。
服装とかも気を使ってるみたいだしな","Is it a fashionable place?
It's like he's paying attention to what he's wearing and stuff."
"Idolchr_0106_B_20_03_012(0)","真","確かにそれもありますね。
スタイルがいいから、なんでも似合うし！","That's certainly part of it.
She has a good style, so everything looks good on her!"
"Idolchr_0106_B_20_03_013(0)","Ｐ","子どもっぽいところか。
年相応なところがあって、かわいらしいよな","The childish part?
There's something about her age that's endearing."
