"id","character","source","translatedstr"
"spworkchr_0501_A_01_00_001(0)","Ｐ","（玲音のシークレットライブの手伝いを
することになったのだが……）","(Help with Reine's secret live performance.
(......)"
"spworkchr_0501_A_01_00_002(0)","Ｐ","……すごい熱気だな。まだ始まってないのに、
舞台裏にまでファンの高まりが伝わってくる","...... is so hot...and it hasn't even started yet,
Even backstage you can feel the excitement of the fans."
"spworkchr_0501_A_01_00_003(0)","玲音","ふふっ。すごいだろう？
みんな……アタシのことを本気で想ってくれている","Isn't it great?
Everyone at ...... really cares about me!"
"spworkchr_0501_A_01_00_004(0)","玲音","だから、アタシも彼らに……。
本気で応えなくちゃいけない！","So, I'm going to give them an ata... .......
We have to respond seriously!"
"spworkchr_0501_A_01_00_005(0)","玲音","さて……プロデューサー。キミはアタシの中に、
伸ばすべきものがあると言ってくれていたね？","Now ...... producer, you're inside me,
You told me I had something to stretch, didn't you?"
"spworkchr_0501_A_01_00_006(0)","玲音","キミの手で、引き出してくれる？","Can you pull it out with your hands?"
"spworkchr_0501_A_01_00_007(0)","Ｐ","……わかった。今回のライブだけど、
玲音はリズム感もバッチリだから……","...... Okay, this time it's live,
Reine has a perfect sense of rhythm. ......"
"spworkchr_0501_A_01_00_008(0)","選択肢","ラップに挑戦","Try rapping"
"spworkchr_0501_A_01_00_009(0)","選択肢","俳句に挑戦","Haiku Challenge"
"spworkchr_0501_A_01_00_010(0)","Ｐ","ラップに挑戦してみよう！
それなら持ち前のリズム感が、プラスに働くだろ？","Let's try wrapping!
Then, my sense of rhythm would be a plus, wouldn't it?"
"spworkchr_0501_A_01_00_011(0)","Ｐ","玲音の雰囲気にも合って、絶対かっこいいと思うぞ！","I think it's definitely cool, fits Reine's vibe!"
"spworkchr_0501_A_01_00_012(0)","玲音","アイドルでラップか……。
あまり試したことはなかったかな","Rap at Idol or .......
I guess I never really tried much."
"spworkchr_0501_A_01_00_013(0)","玲音","フフッ、面白そうじゃないか！
それで決まりだ！","Huh, sounds interesting, doesn't it?
That settles it!"
"spworkchr_0501_A_01_00_014(0)","玲音","ファンのみんなが、どんな反応を見せてくれるか……
今からワクワクしてきたよ！","See what kind of reactions all the fans will have: ......
I'm getting excited now!"
"spworkchr_0501_A_01_00_015(0)","玲音","ありがとう、プロデューサー！
さあ、ギアを上げていくよ！","Thanks, producer!
Come on, I'm going to step it up a gear!"
"spworkchr_0501_A_01_00_016(0)","Ｐ","気に入ってくれてよかった。
ライブ、応援しているぞ！","I'm glad you liked it.
Live, I'm rooting for you!"
"spworkchr_0501_A_01_00_017(0)","Ｐ","（会場が凄まじい熱気に包まれている。
ラップに挑戦したのは大正解だったようだ！）","(The venue is filled with tremendous enthusiasm.
(Looks like my attempt at rap was a great decision!)"
"spworkchr_0501_A_01_00_018(0)","Ｐ","俳句に挑戦しよう。言葉のリズムが織りなす
侘び寂びを感じてほしい！","Try your hand at haiku, where the rhythm of the words interweave
I want you to feel wabi-sabi!"
"spworkchr_0501_A_01_00_019(0)","玲音","……俳句だって？
なるほど……それは意外な発想だね","...... Haiku, you say?
I see. ...... That's an unexpected idea."
"spworkchr_0501_A_01_00_020(0)","玲音","でも、キミのアイディアだから、
試してみることにしよう！","But it was your idea,
Let's give it a try!"
"spworkchr_0501_A_01_00_021(0)","玲音","……よし、行ってこようかな。
このライブ……ばっちりキメてみせるよ！","...... Okay, I think I'll go there.
I'm going to make this live ...... look perfect!"
"spworkchr_0501_A_01_00_022(0)","Ｐ","ああ、期待しているぞ！
張り切って、行ってこい！","
Stick to it and go!"
"spworkchr_0501_A_01_00_023(0)","Ｐ","（俳句に挑戦したのはいいが……。
イマイチ会場がノリ切れていないようだった……）","(I tried my hand at haiku, but .......
(The venue didn't seem to be in the groove, imho. ......)"
"spworkchr_0501_A_01_00_024(0)","Ｐ","（今回の仕事は成功だ！）","(This job was a success!)"
"spworkchr_0501_A_01_00_025(0)","Ｐ","（今回の仕事は失敗だ。次こそは！）","（This job was a mistake...next time!)"
"Idolchr_0501_B_20_01_001(0)","Ｐ","（玲音から買い物に付き合ってほしいと言われ、
繁華街にやって来た）","(Reine asked me to accompany her shopping,
(We've come downtown.)"
"Idolchr_0501_B_20_01_002(0)","玲音","やあ、急に呼び出して悪かったね。
時間は大丈夫だったかな？","Hey, sorry to call you out on such short notice.
I hope the time was all right."
"Idolchr_0501_B_20_01_003(0)","Ｐ","ああ、ちょうど予定が空いていたからな。
今日は何を買いに来たんだ？","Yeah, I just had an open schedule.
What are you here to buy today?"
"Idolchr_0501_B_20_01_004(0)","玲音","ギターの弦だよ。ストックが無くなってしまってね。
うん？　あれは……","Guitar strings, we ran out of stock.
Yeah? That's ......"
"Idolchr_0501_B_20_01_005(0)","Ｐ","（何かいい物を見つけたみたいだ。
いったい、なんだろう？）","(I think I found something good.
(What in the world is that?)"
"Idolchr_0501_B_20_01_006(0)","選択肢","ギター","guitar"
"Idolchr_0501_B_20_01_007(0)","選択肢","ＣＤ","CD"
