"id","character","source","translatedstr"
"Idolchr_0109_A_01_00_001(0)","響","こんなところにいたのかー！
プロデューサー、探したんだぞ！","I didn't know you were in a place like this!
Producers, we've been looking for you!"
"Idolchr_0109_A_01_00_002(0)","Ｐ","おっ、響。お疲れ様。
どうだ、プロジェクトルミナスは？","Hey, Hibiki, good job.
What do you think, Project Luminous?"
"Idolchr_0109_A_01_00_003(0)","響","そんなのカンペキに決まってるぞ！
なんたって自分がいるんだからね！","That's just so campy, of course!
After all, I am there!"
"Idolchr_0109_A_01_00_004(0)","Ｐ","それは心強いな。
響には期待しているぞ！","That's reassuring.
I'm counting on Hibiki to get the job done!"
"Idolchr_0109_A_01_00_005(0)","響","もちろんさー。自分に任せておけば……って！
そうじゃなくて！","Of course - if you let yourself, you'll be able to ......!
No, it's not!"
"Idolchr_0109_A_01_00_006(0)","Ｐ","ん？　響、いったいどうしたんだ？","Hm? What's going on, Hibiki?"
"Idolchr_0109_A_01_00_007(0)","響","自分は世間話をしに来たんじゃなくて、
プロデューサーに言いたいことがあるんだ！","I didn't come here to make small talk myself,
I have something to say to the producer!"
"Idolchr_0109_A_01_00_008(0)","Ｐ","言いたいこと、ってなんだ？","What do you mean, ""what you want to say""?"
"Idolchr_0109_A_01_00_009(0)","響","プロデューサーが研修に行ってる間、
自分も成長したんだぞ！","While the producer is at training,
You've grown up, too!"
"Idolchr_0109_A_01_00_010(0)","響","どんなお仕事やレッスンも、
カンペキにこなせるようになったし！","Any work or lesson,
And I've been able to do it campy!"
"Idolchr_0109_A_01_00_011(0)","Ｐ","そうか。響のポテンシャルはすごいから、
俺がいない間に、大きく成長したんだろうな……","I see...because Hibiki's potential is incredible,
I'm sure you've grown a lot while I was gone. ......"
"Idolchr_0109_A_01_00_012(0)","Ｐ","成長した響と一緒に仕事ができるのを、
楽しみにしているぞ","I'm looking forward to working with Hibiki as he grows,
Looking forward to it!"
"Idolchr_0109_A_01_00_013(0)","響","う～！　そうじゃなくてー！","That's not what I meant!"
"Idolchr_0109_A_01_00_014(0)","響","なんでプロデューサーは、
そんなに余裕ぶってるんだー！","Why is the producer,
I can't believe you're so relaxed!"
"Idolchr_0109_A_01_00_015(0)","Ｐ","よ、余裕ぶっている……？
そんなつもりは全くないんだけど……","Yo, are you playing spare time ......?
I don't mean to do that at all. ......"
"Idolchr_0109_A_01_00_016(0)","響","じゃあ、なんでそんなに落ち着いてるんだ！？","Then why are you so calm!"
"Idolchr_0109_A_01_00_017(0)","響","自分がすごくなってるのに、
プロデューサーは悔しくないのー？","Even though I'm getting so much better,
Don't the producers regret it?"
"Idolchr_0109_A_01_00_018(0)","Ｐ","悔しい……？
そんなことないけど、あえて言うなら……","I'm sorry, ......?
I don't think so, but I dare say ......"
"Idolchr_0109_A_01_00_019(0)","選択肢","俺がいない間
よく頑張ったな","While I was gone.
You did a great job."
"Idolchr_0109_A_01_00_020(0)","選択肢","お互いに頑張ろうな","Let's work hard for each other."
"Idolchr_0109_A_01_00_021(0)","選択肢","響が
元気そうでなにより","echo
It's good to see you looking well."
"Idolchr_0109_A_01_00_022(0)","Ｐ","俺がいない間、よく頑張ったな。
偉いぞ、響！","You did great while I was gone.
Great job, Hibiki!"
"Idolchr_0109_A_01_00_023(0)","響","当然さー！　プロデューサーが
いないからって、活動をサボったりするわけないぞ！","Of course! The producer.
Just because they're not there doesn't mean they'll skip the activity!"
"Idolchr_0109_A_01_00_024(0)","響","あっ……べ、べつにほめてもらいたくて、
言ったんじゃないからねっ……！","Oh, ......, I was just trying to get a compliment,
I didn't say that. ......"
"Idolchr_0109_A_01_00_025(0)","Ｐ","お互いに頑張ろうな、響！","Let's work hard for each other, Hibiki!"
"Idolchr_0109_A_01_00_026(0)","響","も、もちろんだぞ！　プロデューサーも自分も
一生懸命頑張って、いろんなことに挑戦するぞ♪","Of course, of course! Both the producer and myself!
I'm going to work hard and try all kinds of things... ♪"
"Idolchr_0109_A_01_00_027(0)","響","どんな厳しいレッスンでも、大変な仕事でも、
ガンガンチャレンジして……","No matter how tough the lesson, no matter how hard the work,
Take the cancer challenge: ......"
