"id","character","source","translatedstr"
"Idolchr_0201_B_20_01_001(0)","Ｐ","（休憩中の蘭子に、
近況を聞いてみることにした……）","(To Ranko during a break,
(I decided to ask her what she's been up to: ......)"
"Idolchr_0201_B_20_01_002(0)","Ｐ","お疲れ様、蘭子。ルミナスの中で
蘭子が気になるようなアイドルはいたか？","Good job, Ranko, in Luminous.
Were there any idols that Ranko would be interested in?"
"Idolchr_0201_B_20_01_003(0)","蘭子","我が力に共鳴する者……。
かの、月の執行者。四条貴音ね","Those who resonate with my power. ......
The Moon's Executioner, Shijo Takane, of course."
"Idolchr_0201_B_20_01_004(0)","蘭子ログ","（私が気になっている人……そうですね、
貴音さんでしょうか？）","(Someone I'm interested in: ...... yes,
(Is it Takane-san?)"
"Idolchr_0201_B_20_01_005(0)","蘭子","彼女が纏いし高潔なる衣、
そして月光が生み出す影のごとき妖艶さ！","The noble robe she wears,
And the moonlight creates shadows that are as bewitching as the shadows!"
"Idolchr_0201_B_20_01_006(0)","蘭子ログ","（あの気高い雰囲気と、
ミステリアスな感じが素敵です！）","(With that noble atmosphere,
(I love how mysterious they are!)"
"Idolchr_0201_B_20_01_007(0)","Ｐ","なるほど、貴音か。
確かに、貴音といえば……","I see....you're a noble.
Indeed, when it comes to Takine, ......"
"Idolchr_0201_B_20_01_008(0)","選択肢","月のイメージ","Image of the Moon"
"Idolchr_0201_B_20_01_009(0)","選択肢","姫のイメージ","Image of the Princess"
"Idolchr_0201_B_20_01_010(0)","選択肢","麺のイメージ","Noodle Image"
"Idolchr_0201_B_20_01_011(0)","Ｐ","月のイメージが強いよな","You have a strong image of the moon, don't you?"
"Idolchr_0201_B_20_01_012(0)","蘭子","うむ。月の使者アルテミス、またはサリエルか……。
月の執行者たる運命が、我が魂を惹きつけるわ！","Mm...Artemis the Moon Messenger or Sariel or .......
The fate of the executor of the moon attracts my soul!"
"Idolchr_0201_B_20_01_013(0)","蘭子ログ","（はい、夜空に浮かぶ月のような
貴音さんの凛とした雰囲気、すっごく素敵です！）","(Yes, like the moon in the night sky)
(Your dignified atmosphere is so wonderful!)"
"Idolchr_0201_B_20_01_014(0)","Ｐ","お姫様っぽいイメージがするよな","It's kind of a princess image, isn't it?"
"Idolchr_0201_B_20_01_015(0)","蘭子","よもや、かの月より舞い降りし真の姫君なのでは……
なんて、戯言ね","Perhaps she is the true princess who descended from the moon. ......
What a crock."
"Idolchr_0201_B_20_01_016(0)","蘭子ログ","（本当に月からやって来たお姫様だったりして……
なんて、もちろん冗談ですよ～）","(Or maybe she really is a princess who came from the moon. ......
(What a joke, of course~)"
"Idolchr_0201_B_20_01_017(0)","Ｐ","麺のイメージだな。
主に、ラーメンだけどな","That's the image of noodles.
Mainly, though, ramen."
"Idolchr_0201_B_20_01_018(0)","蘭子","うむ、ウロボロスの理に誘われている姿を、
よく見かけるわ……","Mm, the way you are lured by the logic of the Ouroboros,
I see it all the time. ......"
"Idolchr_0201_B_20_01_019(0)","蘭子ログ","（そうですね……。事務所でもラーメンを、
食べているところをよく見かけます）","(Yes, ....... Ramen at the office, too,
(I often see them eating it.)"
"Idolchr_0201_B_20_01_020(0)","Ｐ","貴音のことがもっと知りたいなら、食事に誘うのは
どうだろう？　きっと喜んで応じてくれると思うぞ","If you want to know more about Takayoshi, you can ask her out to dinner.
What do you think? I'm sure they'd be happy to oblige."
"Idolchr_0201_B_20_01_021(0)","蘭子","なるほど。
ならば、月の執行者に晩餐の招待状を送ろう！","
Then send a dinner invitation to the executor of the moon!"
"Idolchr_0201_B_20_01_022(0)","蘭子ログ","（分かりました。
貴音さんを食事に誘ってみます♪）","(Understood.
(I'll ask Takane-san out to dinner...)"
"Idolchr_0201_B_20_02_001(0)","Ｐ","（仕事終わり、蘭子とカフェで
ひと息つくことにしたのだが……）","(After work, at a cafe with Ranko)
I decided to take a break (......)"
"Idolchr_0201_B_20_02_002(0)","店員","お待たせいたしました。
ごゆっくりどうぞ","
Take your time."
"Idolchr_0201_B_20_02_003(0)","蘭子","これは……漆黒の雫！？
我が言霊が伝わらなかった、と？","This is a ...... jet black drop!
My words were not conveyed?"
"Idolchr_0201_B_20_02_004(0)","蘭子ログ","（これ、ブラックコーヒーですよね。
私、別のものを頼んだはずなんですけど……）","(This is black coffee, right?
(I thought I ordered something else: ......)"
"Idolchr_0201_B_20_02_005(0)","Ｐ","他のお客さんの注文を、持ってきちゃった
みたいだな。どうする、蘭子？","I brought another customer's order.
What do you think, Ranko?"
"Idolchr_0201_B_20_02_006(0)","蘭子","我が翼を更なる堕落へと導く、漆黒の雫……。
これ以上、我に罪を与えようというのか！","A jet-black drop that leads my wings to further depravity. ......
Shall I be guilty of any more sins?"
"Idolchr_0201_B_20_02_007(0)","蘭子ログ","（実は私……。
ブラックコーヒーって苦手なんです）","(Actually, I .......
(Black coffee is not my thing.)"
"Idolchr_0201_B_20_02_008(0)","Ｐ","もしかして、コーヒーが苦手……ってことか？
それだったら……","Maybe you mean you don't like coffee ......?
If that's the case, please visit ......"
"Idolchr_0201_B_20_02_009(0)","選択肢","飲み物を交換する","Exchanging drinks"
"Idolchr_0201_B_20_02_010(0)","選択肢","砂糖とミルクを
入れる","Sugar and milk.
pay (one's rent, etc.)"
"Idolchr_0201_B_20_02_011(0)","選択肢","我慢する","bear patiently"
"Idolchr_0201_B_20_02_012(0)","Ｐ","蘭子が良ければ、
俺の飲み物と交換しようか？","If the lanko is good,
You want me to trade you my drink?"
"Idolchr_0201_B_20_02_013(0)","蘭子","それは禁忌の術！
≪瞳≫を持つ者に、我が翼の代償などと！","It is a forbidden art!
≪The cost of my wings to the one who has the ""Eye""!"
"Idolchr_0201_B_20_02_014(0)","蘭子ログ","（ありがとうございます！
でも、それだとプロデューサーに迷惑が……）","
But that would be a problem for the producer ......)"
"Idolchr_0201_B_20_02_015(0)","Ｐ","砂糖とミルクを入れたら
飲めるんじゃないか？","If you add sugar and milk.
You can drink it, can't you?"
"Idolchr_0201_B_20_02_016(0)","蘭子","うむ、我が魔力が封じられるのは、仕方のないこと。
しかし、漆黒の雫を召喚した者の運命の行方が……","Mm, it is inevitable that my magic will be blocked.
However, the fate of the one who summoned the jet-black drops is ......"
"Idolchr_0201_B_20_02_017(0)","蘭子ログ","（我慢すれば飲めますけど、
コーヒーを頼んだ人が困っちゃいますよね）","(I can drink it if I have patience,
(I'm sure the person who ordered the coffee would be in trouble.)"
"Idolchr_0201_B_20_02_018(0)","Ｐ","我慢して飲んでみたらどうだ？","Why don't you hold out and have a drink?"
"Idolchr_0201_B_20_02_019(0)","蘭子","それが預言された未来ならば、甘んじよう！
だが、これは仕組まれた宿命……！","If that is the prophesied future, let us be lenient!
But this is a set-up and fate. ......"
"Idolchr_0201_B_20_02_020(0)","蘭子ログ","（うーん、それでもいいんですけど……
間違えた店員さんが困っちゃいませんか？）","(Hmmm, that's okay, but still ......
(Wouldn't the wrong clerk get in trouble?)"
"Idolchr_0201_B_20_02_021(0)","Ｐ","……よし、やっぱり注文をし直すか。
すみません、フルーツジュースをひとつお願いします","...... Okay, I guess I'll have to reorder after all.
Excuse me, one fruit juice, please."
"Idolchr_0201_B_20_02_022(0)","店員","先ほどは大変失礼いたしました。
こちらフルーツジュースです","I am very sorry for my earlier comment.
This is fruit juice."
"Idolchr_0201_B_20_02_023(0)","蘭子","うむ！　果実の混沌から生じる甘美の雫！
我が魔力も、歓喜に打ち震えているわ！","Mmm! A drop of sweetness arising from the chaos of the fruit!
My magical powers are shaking with rapture, too!"
"Idolchr_0201_B_20_02_024(0)","蘭子ログ","（このフルーツジュース、すっごくおいしい！
えへへ、なんだか元気が出てきました！）","(This fruit juice is soooo good!
(Ehehe, I'm feeling kind of cheered up!)"
"Idolchr_0201_B_20_02_025(0)","Ｐ","（こういう時は、意外と年相応なんだな。
とにかく、喜んでもらえて何よりだ）","(At times like this, they are surprisingly age-appropriate.
(Anyway, I'm glad you're pleased.)"
"Idolchr_0201_B_20_03_001(0)","Ｐ","（仕事終わりに、
蘭子と本屋に立ち寄ることにした）","(After work,
(She decided to stop by a bookstore with Ranko.)"
"Idolchr_0201_B_20_03_002(0)","蘭子","ククク、ミネルヴァの意志を感じるわ。
ここは、知徳を欲する我が魂が滾る聖域！","Kukuku, I feel Minerva's will.
This is a sanctuary where my soul, which desires knowledge and virtue, is overflowing!"
"Idolchr_0201_B_20_03_003(0)","蘭子ログ","（本屋さんって、いろんな本が置いてあって、
見ているだけでワクワクしてきますよね）","(Bookstores have a wide variety of books,
(Just looking at it is exciting, isn't it?)"
"Idolchr_0201_B_20_03_004(0)","Ｐ","（蘭子はいろんなものに興味があるみたいだな……。
小説に画集……それに参考書も見ているようだ）","(Ranko seems to be interested in a lot of things. ......
(She's looking at a novel, an art book ...... and a reference book.)"
"Idolchr_0201_B_20_03_005(0)","Ｐ","そういえば蘭子、学校の勉強はどうだ？
ちゃんと頑張っているか？","Speaking of which, Ranko, how are your schoolwork going?
Are you doing your best?"
"Idolchr_0201_B_20_03_006(0)","蘭子","我が友よ、案ずることは無い！
来るべき聖戦のために、常に魔力は蓄えているわ！","My friends, do not be alarmed!
I'm always saving my magic for the coming crusade!"
"Idolchr_0201_B_20_03_007(0)","蘭子ログ","（もちろんです！　テストに備えて、
参考書で勉強してますよ）","(Of course! Prepare for the test,
(I'm studying it in my reference book.)"
"Idolchr_0201_B_20_03_008(0)","Ｐ","勉強はしているみたいだな。
そうだな、蘭子が好きそうな科目は……","You seem to be learning a lot.
Yes, the subjects that Ranko seems to like are ......"
"Idolchr_0201_B_20_03_009(0)","選択肢","国語","national language"
"Idolchr_0201_B_20_03_010(0)","選択肢","英語","English (language)"
"Idolchr_0201_B_20_03_011(0)","選択肢","数学","mathematics"
"Idolchr_0201_B_20_03_012(0)","Ｐ","国語かな？","Is it Japanese?"
