"id","character","source","translatedstr"
"workchr_0109_A_01_00_001(0)","Ｐ","このテレビ番組、７６．５ｋｍを駆け抜けろって……
本当にこんな企画、響にできるのか？","This TV show, Running 76.5km, ......
Can you really do this kind of project, Hibiki?"
"workchr_0109_A_01_00_002(0)","響","確かに大変そうだけど、大丈夫！
どんな距離でも走り抜けてみせるぞ！","It sure sounds like a lot of work, but it's okay!
I'll run you through any distance!"
"workchr_0109_A_01_00_003(0)","Ｐ","……響だったら、本当に完走しそうだな。
少し変わったチャレンジにして、盛り上げてみようか","If it's a ...... echo, it's really going to finish the race.
Let's make the challenge a little different and make it exciting!"
"workchr_0109_A_01_00_004(0)","響","少し変わったチャレンジ？
どんなやり方で挑戦してみるの？","A slightly different challenge?
What kind of approach are you going to try?"
"workchr_0109_A_01_00_005(0)","Ｐ","そうだな。せっかくの企画だから……","Yes, it's a project I'm working on. ......"
"workchr_0109_A_01_00_006(0)","選択肢","ハム蔵たちと走る","Running with Hamakura and others"
"workchr_0109_A_01_00_007(0)","選択肢","普通にひとりで走る","Usually run alone."
"workchr_0109_A_01_00_008(0)","選択肢","他のアイドルと走る","Running with other idols"
"workchr_0109_A_01_00_009(0)","選択肢","俺も一緒に走る","I'll run with you."
"workchr_0109_A_01_00_010(0)","Ｐ","それじゃ、ハム蔵たちを連れて、
一緒に走ればいいんじゃないかな？","Well then, take the ham warehouses with you,
Why don't we just run together?"
"workchr_0109_A_01_00_011(0)","響","おおっ、それはナイスアイディアだぞ！
きっと楽しいチャレンジになるよね","Oh, that's a nice idea!
I'm sure it will be a fun challenge."
"workchr_0109_A_01_00_012(0)","響","よーし、じゃあ、早速準備してくる！
ハム蔵たち、みんなを集めて特訓開始さー！","Alright, well, I'll get ready as soon as I can!
Hamakura and the others gathered everyone together and started training!"
"workchr_0109_A_01_00_013(0)","Ｐ","（その後、響は家族と共に７６．５ｋｍを見事
完走し、家族との愛情と絆をお茶の間に届けた！）","(After that, Hibiki and her family successfully completed 76.5 km.
(She finished the race and brought the love and bond with her family to the tea room!)"
"workchr_0109_A_01_00_014(0)","Ｐ","いや、やっぱり、響がひとりで走った方がいい。
シンプルな方が喜ばれることもあるからな","No, after all, it is better for Hibiki to run alone.
Sometimes the simpler the better, the more they'll appreciate it."
"workchr_0109_A_01_00_015(0)","響","ふーん、そういうものなの？
自分には分からないけど、それでやってみるさー","Hmmm, is that how it works?
I don't know about myself, but I'll give it a shot!"
"workchr_0109_A_01_00_016(0)","響","やるからには、全力で走り抜いてみせるぞ！","I'm going to do it, and I'm going to run as fast as I can!"
"workchr_0109_A_01_00_017(0)","Ｐ","（孤独に耐え、ひとりで走る孤高のランナーの姿は、
多くの人に感動と勇気を与えることとなった！）","(The lone runner who endures loneliness and runs alone is,
(This was an inspiration and encouragement to many!)"
