"id","character","source","translatedstr"
"Idolchr_0406_B_20_01_001(0)","Ｐ","（休憩中、摩美々がやってきた……）","(During a break, Mami came to me: ......)"
"Idolchr_0406_B_20_01_002(0)","摩美々","お疲れ様です、プロデューサー。
……ガム、食べますー？","Thanks for your help, producer.
...... gum, do you want some?"
"Idolchr_0406_B_20_01_003(0)","Ｐ","ああ、ありがとう。
いただくよ","Oh, thank you.
I'll take it."
"Idolchr_0406_B_20_01_004(0)","","ビリッ！","Bingo!"
"Idolchr_0406_B_20_01_005(0)","Ｐ","……痛っ！
びっくりしたぁ……","...... Ouch!
Surprise! ......"
"Idolchr_0406_B_20_01_006(0)","Ｐ","（やられた……ビリビリガムじゃないか……。
こういう時は……）","(I've been hit. ...... It's the Biribiri Gum, isn't it? .......
(......) in these situations."
"Idolchr_0406_B_20_01_007(0)","選択肢","叱る","scold"
"Idolchr_0406_B_20_01_008(0)","選択肢","やせ我慢","fake stoicism"
"Idolchr_0406_B_20_01_009(0)","選択肢","呆れる","be astonished"
"Idolchr_0406_B_20_01_010(0)","Ｐ","こら、摩美々。
人が嫌がるようなイタズラはダメだろ？","Hey, Mami.
No pranks that people don't like, right?"
"Idolchr_0406_B_20_01_011(0)","摩美々","まさかこんな簡単に騙されるなんて
思ってなかったんでー。ふふー","I never thought I could be fooled so easily.
I didn't think so."
"Idolchr_0406_B_20_01_012(0)","Ｐ","叱ったのに……心なしか嬉しそうに見えるぞ。
摩美々はイタズラ好きだよな……","I scolded you and you look ...... mindlessly happy.
Mamina is a prankster. ......"
"Idolchr_0406_B_20_01_013(0)","Ｐ","イタズラか。
ま、まあ、俺は別に驚かなかったけどな","A prank.
Well, well, I wasn't really surprised."
"Idolchr_0406_B_20_01_014(0)","摩美々","そうですかぁ？　プロデューサー
びっくりしたって言ってましたケドー","Is that so? Producer.
She said he was surprised."
"Idolchr_0406_B_20_01_015(0)","Ｐ","言ったかな？　言ったかもしれない……。
しかし摩美々もイタズラが好きだな……","Did I say it? I might have said it. ......
But Mami likes pranks too: ......"
"Idolchr_0406_B_20_01_016(0)","Ｐ","はぁ……。
摩美々、イタズラはよくないぞ","Huh. .......
Mami, don't play tricks on me."
"Idolchr_0406_B_20_01_017(0)","摩美々","…………それだけですかぁ？
ちょっと期待外れですねー","............ Is that it?
I'm a little disappointed!"
"Idolchr_0406_B_20_01_018(0)","Ｐ","まったく……。
俺は摩美々のおもちゃじゃないんだぞ","Totally .......
I'm not Mamiko's toy."
"Idolchr_0406_B_20_01_019(0)","摩美々","……今度は本物のガムですー。
お詫びにどうぞー","...... Now the real gum!
Please accept my apologies."
"Idolchr_0406_B_20_01_020(0)","Ｐ","これは本物……みたいだな。
じゃあ、今度こそ、いただきます","This looks like the real .......
Well, I'll take it this time."
"Idolchr_0406_B_20_01_021(0)","摩美々","ふふー。
もう１回くらい騙せそうでしたねー","Whew.
I could have fooled you one more time!"
"Idolchr_0406_B_20_01_022(0)","Ｐ","もう勘弁してくれ……！","Give me a break already. ......"
"Idolchr_0406_B_20_02_001(0)","Ｐ","（スタジオに様子を見に来たら、
摩美々が帰ろうとしているところだった）","(If you come to the studio to see how things are going,
(Mami was just about to leave.)"
"Idolchr_0406_B_20_02_002(0)","Ｐ","摩美々、これからレッスンの時間だよな。
どうして帰ろうとしてるんだ？","Mamis, it's time for your lesson now, isn't it?
Why are you trying to leave?"
"Idolchr_0406_B_20_02_003(0)","摩美々","……どうしてってー、
プロデューサーこそ今何時かわかってますー？","...... Why?
Do you know what time it is?"
"Idolchr_0406_B_20_02_004(0)","Ｐ","何時って、レッスンが始まる時間のハズじゃ……
……あれっ！？","What time is the lesson supposed to start? ......
...... Huh!"
"Idolchr_0406_B_20_02_005(0)","Ｐ","（レッスン場の時計だと、もうレッスンが
終わる時間だ。俺が間違えたのか……？）","(The clock in the lesson room says that the lesson has already started.
Time to finish...did I make a mistake ......?)"
"Idolchr_0406_B_20_02_006(0)","選択肢","本当だ！？","It's true!"
"Idolchr_0406_B_20_02_007(0)","選択肢","遅れてごめん！","Sorry I'm late!"
"Idolchr_0406_B_20_02_008(0)","選択肢","追加レッスンだ！","Additional Lessons!"
"Idolchr_0406_B_20_02_009(0)","Ｐ","本当だ！？　レッスンが終わる時間だな。
俺が時間を間違えてたみたいだな……","Really! It's time to finish the lesson.
Looks like I got the time wrong: ......"
"Idolchr_0406_B_20_02_010(0)","摩美々","そうですねー、終わる時間ですー。
……もしかしたら、ですケド。ふふー","That's right - it's time to finish!
...... maybe, just maybe."
"Idolchr_0406_B_20_02_011(0)","Ｐ","ん……？
もしかしたらって、どういうことだ？","Hm ......?
What do you mean ""maybe""?"
"Idolchr_0406_B_20_02_012(0)","Ｐ","遅れてごめん！
今日のレッスン、少しも見てやれなかったな……","Sorry I'm late!
I didn't get to see a bit of today's lesson: ......"
"Idolchr_0406_B_20_02_013(0)","摩美々","…………謝られても困りますー。
そういうの別にいいんでー……","............I don't want to be apologized to.
I don't mind that kind of thing. ......"
"Idolchr_0406_B_20_02_014(0)","Ｐ","そうか？　でも、俺が遅刻したんだし、
謝らないわけにはいかないだろ","Really? But I'm the one who's late,
You can't not apologize for that."
